SAMPLES,c1_11356,c1_11920,c1_15204,c1_16540,c1_4803,c1_8118,c2_12760,c2_12788,c2_13766,c2_30741,c2_31439,c2_3146,c2_34179,c2_36370,c2_7919
15060543,4,1,1,3,1,1,0,1,1,4,NA,3,2,4,0
15060570,1,0,2,1,2,1,0,1,3,4,1,2,3,3,0
15060797,3,1,0,0,4,1,0,0,1,4,1,3,3,4,0
15060846,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15060907,3,1,2,3,2,1,0,1,1,4,0,0,2,3,0
15060909,2,2,0,1,1,1,0,0,1,4,0,1,1,2,1
15060910,1,1,2,2,3,1,1,1,1,3,2,1,1,4,0
15061007,2,1,0,1,3,2,1,1,1,3,0,2,2,3,2
15061011,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061122,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061204,2,2,3,2,2,2,0,1,4,2,1,4,1,3,0
15061213,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061215,3,1,1,2,2,1,1,1,1,2,0,3,1,4,0
15061216,4,3,2,3,4,1,0,0,2,4,1,2,1,3,0
15061225,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061226,1,1,3,1,2,1,0,1,3,3,1,2,3,4,0
15061237,4,1,1,3,1,1,0,1,1,4,NA,3,2,4,0
15061256,2,2,0,1,3,0,1,1,2,4,1,2,3,4,1
15061257,2,0,0,2,2,1,0,1,1,4,NA,2,1,4,0
15061258,2,2,0,2,3,2,0,0,2,4,0,2,3,3,1
15061259,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061261,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061262,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061263,1,1,0,3,4,1,0,0,0,3,0,0,3,3,1
15061264,2,1,0,2,4,2,NA,NA,0,2,NA,1,3,2,1
15061265,2,2,0,2,2,0,1,1,2,3,0,2,1,3,0
15061270,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15061271,0,1,1,0,3,0,0,1,2,3,0,0,2,3,0
15061273,2,2,0,2,2,0,1,1,2,3,0,2,1,3,0
15061274,2,0,0,0,3,2,1,1,1,4,1,3,1,4,1
15061277,0,1,0,1,4,1,2,2,2,3,0,3,1,4,1
15061279,3,0,1,1,3,0,1,1,1,4,1,2,2,3,0
15061281,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061283,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061286,0,1,1,0,3,0,0,1,2,3,0,0,2,3,0
15061288,3,1,1,2,2,1,1,1,1,2,0,3,3,4,0
15061289,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061290,3,2,2,2,0,1,0,0,1,3,0,2,1,2,0
15061291,1,1,1,1,3,0,1,1,2,4,0,3,3,3,2
15061293,2,2,1,2,3,2,1,1,1,4,0,3,1,3,0
15061295,1,2,1,1,2,2,0,0,2,4,1,3,1,2,0
15061296,2,0,0,2,3,0,0,0,3,3,0,2,1,3,1
15061297,2,2,0,1,3,0,1,1,2,4,1,2,3,4,1
15061298,3,2,0,0,2,0,0,1,2,2,0,3,4,4,1
15061300,4,1,0,2,2,0,1,1,1,4,0,2,3,4,1
15061301,3,2,0,0,2,0,0,1,2,2,0,3,4,4,1
15061302,3,0,1,2,4,1,1,1,1,4,0,1,2,4,1
15061303,2,2,0,1,1,1,0,0,1,4,0,1,1,2,1
15061305,2,2,0,2,2,1,0,0,1,3,0,2,2,2,0
15061307,3,1,0,3,2,0,1,1,2,2,1,3,4,3,0
15061312,1,1,1,1,3,0,1,1,2,4,0,3,2,3,2
15061313,3,0,1,1,2,0,0,0,0,2,0,1,2,3,0
15061314,1,0,1,1,4,0,0,0,0,4,1,2,2,3,0
15061317,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061320,2,1,1,0,2,2,0,1,1,2,1,2,3,4,0
15061323,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061324,2,1,1,0,3,0,0,1,2,2,2,3,3,3,0
15061327,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061329,2,1,1,0,3,0,1,1,3,4,1,3,1,4,1
15061330,1,1,2,2,1,3,1,1,2,3,1,2,3,3,0
15061331,1,1,1,2,3,2,0,0,2,3,0,1,1,4,0
15061335,3,2,1,1,2,0,0,0,2,4,1,1,2,3,1
15061336,2,0,2,2,1,0,0,0,2,4,0,3,1,3,1
15061340,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061342,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061344,2,0,1,3,2,2,1,1,1,2,0,2,2,3,0
15061345,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061346,3,0,1,2,2,0,0,0,0,2,0,2,0,3,0
15061347,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061349,1,1,0,1,3,1,1,1,1,3,0,2,1,4,1
15061352,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061353,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061355,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061360,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061364,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061365,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061367,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061368,2,1,1,1,2,0,0,0,3,2,0,2,1,3,0
15061369,2,2,1,1,2,0,0,0,3,2,0,2,1,3,0
15061370,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061377,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061378,3,2,1,1,2,0,0,0,2,4,1,1,2,3,1
15061380,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061382,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061383,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061384,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061385,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061386,2,2,1,1,2,0,0,0,3,2,0,2,1,3,0
15061388,2,1,0,2,3,0,1,1,2,3,0,1,1,3,0
15061389,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061390,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061392,2,2,0,3,3,2,0,0,2,4,1,2,1,3,0
15061394,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061396,2,1,0,2,4,2,0,0,0,3,0,0,3,2,1
15061404,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061406,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061410,2,1,1,2,1,1,1,2,1,2,0,3,2,4,0
15061411,3,0,1,3,1,1,1,1,1,2,0,4,1,3,0
15061414,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061415,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15061417,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061418,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061419,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061420,2,1,1,0,2,2,0,1,1,2,1,2,3,4,0
15061421,3,3,1,1,1,0,0,0,1,3,0,3,2,3,0
15061422,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061423,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061424,2,1,0,2,3,2,0,0,2,4,0,3,2,3,1
15061425,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061430,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061434,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15061435,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061436,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061437,1,0,2,1,1,0,0,0,3,2,0,3,0,2,0
15061438,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061439,1,0,2,1,1,0,0,0,3,2,0,3,0,2,0
15061441,4,2,0,2,2,0,1,1,1,4,0,2,3,4,1
15061442,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061443,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061444,3,1,1,3,3,1,0,0,2,3,0,4,2,2,0
15061445,4,1,0,2,2,0,1,1,1,4,0,2,3,4,1
15061447,1,1,0,1,4,0,NA,NA,3,4,NA,3,1,NA,0
15061453,4,2,0,2,2,0,1,1,1,4,0,2,3,4,1
15061458,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061459,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061461,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061462,1,0,2,1,1,0,0,0,3,2,0,3,0,2,0
15061463,2,1,0,1,3,0,0,0,2,4,0,3,1,NA,0
15061469,2,0,1,3,2,2,1,1,1,2,0,2,2,3,0
15061470,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061471,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061475,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061477,3,1,1,3,3,1,0,0,2,3,0,4,2,2,0
15061478,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061479,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061480,4,2,0,2,2,0,1,1,1,4,0,2,3,4,1
15061481,3,0,1,1,2,0,0,0,0,2,0,1,2,3,0
15061482,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061484,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15061485,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061487,1,1,1,3,2,2,0,0,2,3,0,3,2,2,1
15061488,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061489,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061490,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061492,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061493,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061495,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061498,2,1,1,1,3,1,0,0,1,4,0,3,2,NA,1
15061500,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061501,3,0,2,1,3,0,1,1,2,2,0,3,2,3,2
15061503,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061504,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061505,0,1,1,0,3,0,0,1,2,3,0,0,2,3,0
15061507,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061508,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061509,3,1,0,1,2,0,0,0,2,3,0,4,2,3,1
15061511,3,1,0,1,2,0,0,0,2,3,0,4,2,3,1
15061514,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061516,3,0,2,1,3,0,1,1,2,3,0,3,2,3,2
15061517,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061518,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061520,2,1,1,1,3,1,1,1,1,2,0,3,2,4,1
15061521,3,1,0,2,3,1,1,1,2,3,1,4,3,3,1
15061523,2,1,0,2,2,0,0,0,1,3,0,2,3,3,1
15061524,1,2,1,0,3,1,0,0,1,4,1,3,2,2,1
15061525,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061526,2,3,0,2,3,2,0,0,2,4,0,2,3,3,1
15061528,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061530,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061533,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061534,2,1,1,1,2,1,1,1,1,4,1,3,3,3,0
15061535,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061536,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061537,2,2,0,1,4,2,0,0,0,3,0,0,3,2,1
15061538,2,1,0,2,2,0,0,0,1,3,0,2,3,3,1
15061539,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061542,3,0,1,1,2,0,0,0,0,2,0,1,1,3,0
15061543,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061546,2,1,0,3,2,0,0,0,1,3,0,1,3,3,1
15061549,3,0,1,1,3,0,1,1,1,4,1,2,3,3,0
15061550,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061551,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061553,4,3,1,2,1,2,0,0,2,3,1,1,3,2,1
15061555,3,3,1,1,1,0,0,0,1,3,0,3,2,NA,0
15061556,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061557,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061561,2,1,0,1,1,1,1,1,3,4,0,3,1,4,1
15061564,1,1,0,2,4,0,0,0,3,4,0,3,1,4,0
15061565,3,2,0,1,3,2,2,2,2,4,2,3,4,4,1
15061566,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061567,2,0,2,0,2,0,0,0,2,3,0,1,3,3,0
15061571,4,1,1,2,1,0,0,0,0,3,0,2,2,3,2
15061575,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15061576,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061577,2,1,1,0,3,0,1,1,3,4,1,3,1,4,1
15061580,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061585,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061586,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061588,2,1,0,0,2,0,0,1,1,2,1,3,2,2,0
15061601,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061602,3,1,1,2,1,1,0,0,2,3,1,2,2,2,1
15061604,2,3,1,1,2,2,0,1,4,2,2,4,1,2,0
15061608,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061609,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061610,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061614,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061621,3,0,2,1,3,0,1,1,2,3,0,3,2,3,2
15061622,2,1,1,2,1,1,0,0,1,3,NA,3,3,3,NA
15061626,2,1,1,1,3,1,2,1,2,4,0,3,3,3,1
15061627,3,2,1,1,2,0,0,0,2,4,0,3,2,3,1
15061628,3,1,0,1,2,0,0,0,2,3,0,4,2,3,1
15061629,2,1,0,4,2,2,0,0,0,3,1,2,3,3,1
15061630,2,1,1,1,2,1,1,1,1,4,1,3,3,3,0
15061632,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061633,1,3,0,1,3,1,0,1,2,3,1,2,3,3,0
15061638,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061639,1,2,2,1,3,2,1,1,2,3,1,3,1,4,1
15061640,3,2,0,3,2,1,1,1,2,3,0,1,1,4,1
15061641,1,2,2,1,3,2,1,1,2,2,1,3,1,4,1
15061642,3,2,1,1,1,0,0,0,1,3,0,3,3,3,0
15061645,3,2,0,3,2,1,1,1,2,3,0,1,1,4,1
15061646,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061649,1,0,2,2,2,3,0,0,3,2,1,3,2,4,1
15061650,1,2,0,1,2,1,0,0,2,3,0,2,4,2,0
15061651,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15061653,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061654,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061658,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061659,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061665,2,1,1,2,1,1,1,2,1,2,0,3,2,4,0
15061666,3,1,0,3,3,1,0,0,3,4,0,4,0,4,1
15061667,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15061668,2,1,1,2,1,1,1,2,1,2,0,3,2,4,0
15061669,2,0,2,2,2,0,0,0,1,4,1,2,2,4,0
15061670,1,2,2,1,3,2,1,1,2,3,1,3,1,4,1
15061671,1,0,1,1,4,0,0,0,0,4,1,2,2,3,0
15061673,2,1,2,2,2,1,1,1,3,1,1,3,1,2,1
15061677,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061678,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061679,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061680,1,2,2,1,3,2,1,1,2,2,1,3,1,4,1
15061682,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061683,3,1,0,2,3,1,1,1,1,4,0,3,3,4,1
15061684,1,2,2,0,2,1,1,1,2,2,1,4,1,4,1
15061686,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061687,3,0,1,2,1,1,0,0,2,4,0,2,2,3,0
15061688,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061690,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061702,3,2,0,3,2,1,1,1,2,3,0,1,1,4,1
15061706,3,1,1,2,2,0,0,0,1,2,1,3,2,3,0
15061707,2,1,0,1,3,1,1,1,1,4,1,3,2,4,2
15061709,2,0,2,2,2,0,0,0,1,4,1,2,2,4,0
15061712,0,1,0,1,3,2,1,1,3,3,1,3,1,2,0
15061714,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15061717,3,2,0,2,2,0,0,0,1,3,0,2,1,3,1
15061719,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061720,1,1,0,2,4,2,0,0,4,2,1,3,1,2,0
15061722,2,0,1,1,3,0,NA,NA,2,3,0,3,1,NA,1
15061723,3,0,1,1,3,0,1,1,2,3,0,3,2,3,2
15061724,2,1,0,2,3,1,NA,NA,2,3,0,2,2,3,1
15061725,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15061726,1,1,2,2,3,1,1,1,1,3,2,1,1,4,0
15061729,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061733,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061734,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061735,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15061736,2,1,0,2,3,2,0,0,2,4,0,2,2,3,1
15061737,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061738,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061740,2,1,1,1,3,1,0,1,2,2,1,2,2,1,0
15061744,1,2,0,2,2,1,0,0,2,4,1,4,2,1,1
15061747,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061751,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061752,2,1,1,1,3,1,0,1,2,2,1,2,2,1,0
15061753,3,1,1,1,3,1,0,0,1,4,0,3,2,4,1
15061754,2,2,0,1,3,0,0,1,1,2,0,2,3,2,0
15061755,2,1,0,1,1,0,0,0,2,4,1,1,4,4,1
15061756,2,1,0,1,1,0,0,0,2,4,1,1,4,4,1
15061757,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061758,1,0,2,1,1,0,0,0,3,2,0,3,0,2,0
15061760,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061761,2,2,0,2,4,2,0,0,0,2,0,0,3,2,1
15061762,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15061764,3,1,0,1,2,0,0,0,2,2,0,4,2,3,1
15061766,3,0,1,1,2,0,0,0,0,2,0,1,2,3,0
15061769,1,0,1,1,3,1,0,0,4,4,NA,2,1,3,0
15061771,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061772,2,2,1,1,2,0,0,0,3,2,0,2,1,3,0
15061773,1,2,1,1,2,2,0,0,2,4,1,3,1,2,0
15061776,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061777,1,1,2,1,3,1,0,0,1,4,0,1,2,4,1
15061784,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061785,2,2,0,0,3,0,0,0,2,4,0,2,1,3,2
15061788,1,2,1,0,3,1,0,0,1,4,1,3,2,2,1
15061789,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061790,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061795,2,1,1,1,2,1,1,1,1,4,1,3,3,3,0
15061797,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061798,1,1,0,2,4,0,0,0,3,4,0,3,1,4,0
15061799,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061800,2,0,0,1,3,1,0,1,3,4,2,3,1,4,0
15061811,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15061813,2,1,0,0,2,0,0,1,1,3,1,3,2,2,0
15061814,1,2,2,1,3,2,1,1,2,3,1,3,2,4,1
15061815,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061826,1,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15061905,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15061906,2,1,0,1,3,0,1,1,1,4,0,1,1,4,1
15061907,2,4,1,1,3,4,0,1,1,3,1,3,2,4,1
15061908,3,0,1,1,3,0,1,1,1,4,1,2,2,3,NA
15061909,0,0,2,0,3,0,1,1,3,3,1,2,1,4,2
15061910,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061911,2,2,0,1,1,1,0,0,1,4,0,1,1,2,1
15061915,2,2,0,1,1,1,0,0,1,4,0,1,1,2,1
15061917,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061918,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061926,2,0,0,2,3,1,1,1,1,2,1,2,1,4,0
15061927,4,2,NA,2,0,1,1,1,0,3,1,3,3,4,0
15061929,0,1,0,2,2,0,0,0,4,4,1,1,3,4,0
15061930,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15061933,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061934,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061937,2,2,0,2,2,0,1,1,2,3,0,2,2,3,0
15061939,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15061941,2,0,2,2,2,0,0,0,1,4,1,2,3,4,0
15061944,2,1,2,1,2,0,0,0,1,3,2,1,1,3,0
15061945,3,0,1,2,2,0,0,0,0,3,0,3,0,3,0
15061948,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15061949,3,0,1,2,4,1,1,1,1,4,0,1,2,4,1
15061951,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061952,2,2,0,2,3,2,0,0,2,4,0,2,2,3,1
15061953,2,1,0,2,2,0,0,0,1,3,0,2,3,3,1
15061954,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15061957,2,0,0,0,3,2,1,1,1,4,1,3,1,4,1
15061958,2,0,2,0,2,0,0,0,2,3,0,1,3,3,0
15061960,2,1,0,1,3,0,1,1,1,4,0,1,2,4,2
15061961,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15061964,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15061965,2,1,1,1,2,1,0,0,1,3,0,1,2,2,1
15061966,1,1,1,3,2,2,0,0,2,3,0,3,2,2,1
15061967,3,1,0,3,2,1,0,0,1,3,1,4,3,4,0
15061968,1,1,2,1,3,1,0,0,1,4,0,1,3,4,1
15061969,2,1,0,1,2,2,1,1,2,1,2,3,3,4,1
15062036,3,1,0,2,3,1,1,1,2,2,1,4,2,3,1
15062038,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062039,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15062050,0,0,0,0,2,0,0,0,3,3,0,2,0,3,0
15062051,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062052,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062053,2,1,1,2,2,1,1,1,1,2,0,2,1,NA,NA
15062063,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15062067,2,1,0,1,2,2,1,1,2,1,2,3,3,4,1
15062069,1,2,1,0,3,1,0,0,1,4,1,3,3,2,1
15062071,2,2,0,2,4,2,0,0,0,3,0,0,3,2,1
15062080,1,1,0,1,4,1,1,1,2,3,0,3,2,4,1
15062081,2,1,0,1,2,0,0,0,0,4,0,1,2,3,1
15062092,3,1,0,2,3,1,1,1,1,4,0,3,2,4,1
15062094,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15062097,3,2,1,1,1,0,0,0,1,3,0,3,2,3,0
15062100,2,2,1,3,3,1,1,1,2,2,1,3,3,3,1
15062101,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15062102,2,2,2,4,4,0,0,1,2,3,1,3,2,4,0
15062103,3,1,2,0,3,1,0,0,1,4,0,2,4,4,2
15062105,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15062106,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15062107,3,0,1,3,1,1,1,1,1,3,0,4,1,3,0
15062108,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15062109,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062112,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15062115,4,2,0,2,2,0,1,1,1,4,0,2,3,4,1
15062117,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062118,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062119,2,1,1,0,3,0,1,1,3,4,1,3,1,4,1
15062122,3,1,0,3,3,1,0,0,3,4,0,4,0,4,1
