SAMPLES,c1_13962,c1_15225,c1_15470,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_7187,c1_7871,c1_7872,c1_7874,c1_8069,c1_8541,c1_9014,c2_10681,c2_11101,c2_1296,c2_12976,c2_14491,c2_14939,c2_14980,c2_15047,c2_16362,c2_19135,c2_20799,c2_21041,c2_22024,c2_22744,c2_23776,c2_27887,c2_27900,c2_32257,c2_34091,c2_4030,c2_45035,c2_47199,c2_47202,c2_48818,c2_49017,c2_50028,c2_53347,c2_53914,c2_58249,c2_686,c2_7401,c2_791,c2_9137
15060187,1,2,0,2,4,3,3,1,3,3,4,3,3,1,2,1,1,4,3,0,1,3,3,1,2,1,2,1,0,1,2,3,2,0,3,0,2,1,1,3,1,2,4,2,3,3,3,1,3,4
15060188,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,2,2,0,0,3,3,4,2,4,NA,1,0,0,4,2,1,3,0,1,2,3,0,4,NA
15060190,0,2,0,2,4,4,3,1,3,2,3,3,3,1,4,0,1,3,1,0,2,3,4,2,2,0,0,2,1,2,3,3,4,1,4,1,2,1,1,3,1,1,4,0,3,2,2,1,4,4
15060191,0,0,0,1,4,4,2,1,2,1,4,3,3,1,4,0,2,3,0,0,1,3,4,2,3,0,3,0,0,1,1,2,4,4,4,0,2,0,1,3,0,2,4,0,2,3,4,0,4,4
15060215,0,3,1,2,3,NA,3,2,2,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15060313,1,2,1,1,4,3,3,2,3,2,3,2,3,1,3,1,2,3,2,0,2,3,2,2,1,2,2,1,0,2,2,0,4,3,2,0,3,2,2,3,1,1,2,3,3,1,2,1,2,4
15060345,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15060383,1,2,1,1,4,3,3,2,3,2,3,2,3,1,3,1,2,3,2,0,2,3,2,3,1,2,2,1,0,2,2,0,4,3,2,0,3,2,2,3,1,1,2,3,3,1,2,1,2,4
15060420,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15060543,0,0,2,3,1,4,1,1,3,0,4,4,4,0,3,0,3,3,1,1,3,3,4,0,3,1,1,1,0,3,1,4,3,0,3,1,2,1,0,4,1,3,4,1,4,4,3,0,3,4
15060570,0,1,0,1,3,4,4,2,0,1,4,3,3,1,3,0,2,4,1,0,2,3,3,1,1,2,1,1,0,1,2,3,3,0,1,0,2,1,1,2,0,2,4,0,3,3,3,0,1,4
15060797,1,0,0,0,4,4,2,0,2,3,4,3,3,1,4,0,2,2,2,1,2,3,4,2,1,1,1,1,0,1,2,2,4,2,3,2,2,1,0,4,0,2,4,1,1,4,3,0,3,3
15060846,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15060907,0,2,1,3,2,4,2,2,2,1,4,4,4,0,4,1,1,4,1,0,3,2,3,0,2,2,0,2,2,2,1,1,4,1,2,0,3,1,0,4,0,NA,3,1,3,2,1,0,2,4
15060909,0,1,3,1,4,3,2,0,4,1,3,2,4,0,4,1,1,3,3,2,2,4,3,0,2,1,1,1,1,1,3,4,3,2,3,1,1,0,1,4,1,1,3,1,3,1,3,0,3,4
15060910,0,3,0,2,3,2,3,2,3,0,3,2,2,1,2,1,2,3,0,0,2,1,3,2,3,1,1,1,0,1,2,2,4,3,3,0,2,0,1,3,1,1,3,1,3,1,0,1,3,3
15061007,0,1,1,1,4,4,2,0,2,4,4,4,4,0,4,0,0,4,1,0,2,3,4,0,4,0,3,1,2,2,3,4,4,0,4,2,3,1,0,4,0,0,3,1,2,3,0,0,4,4
15061011,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,1,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061122,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,2,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061204,1,4,2,2,4,4,4,2,2,1,3,2,2,1,2,1,3,3,0,0,3,2,3,2,0,1,0,1,2,1,4,2,4,2,3,0,3,1,1,3,0,0,1,1,3,4,0,NA,3,4
15061213,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061215,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061216,1,1,3,3,3,4,4,3,3,1,4,3,3,1,4,1,3,3,0,1,3,2,3,0,1,0,1,1,1,2,4,4,4,1,4,1,2,1,1,3,0,0,4,0,3,4,0,0,4,4
15061225,0,3,1,2,NA,NA,3,2,2,2,4,3,3,0,3,0,0,3,2,0,2,2,4,1,3,0,1,1,1,3,1,2,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061226,1,0,1,1,3,4,3,1,2,1,4,4,4,0,4,0,2,4,1,0,1,3,4,0,1,2,2,2,0,2,3,3,4,0,1,0,3,0,0,4,0,1,4,0,3,4,3,0,1,4
15061237,0,0,2,3,1,4,1,1,3,0,4,4,4,0,3,0,3,3,2,1,3,3,4,0,3,2,1,1,0,3,1,4,3,0,3,1,2,1,0,4,1,3,4,1,4,4,3,0,3,4
15061256,2,1,3,1,4,4,3,1,1,0,4,4,4,0,3,0,1,4,3,2,2,3,4,0,2,0,3,3,2,2,2,3,4,1,4,0,2,1,0,4,1,2,4,0,2,2,1,2,4,4
15061257,0,0,2,2,2,4,1,1,2,2,4,4,4,0,2,0,4,3,0,1,3,3,4,0,3,1,2,2,0,3,3,3,4,0,3,2,2,0,0,4,1,1,3,0,3,3,2,0,3,4
15061258,0,1,1,2,3,4,2,0,1,2,4,3,3,1,3,0,2,4,1,0,1,3,3,3,1,1,2,1,0,2,3,3,3,1,3,1,1,0,1,3,0,1,4,0,3,1,3,1,3,3
15061259,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061261,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061262,0,2,1,2,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061263,0,3,1,3,4,4,4,2,2,2,4,4,4,0,4,0,0,2,1,0,2,4,4,0,3,1,1,1,0,1,3,3,4,3,3,1,3,0,0,4,1,1,3,0,3,4,3,1,3,4
15061264,0,2,1,2,4,3,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,2,4,3,3,1,2,0,0,4,1,1,2,1,3,3,2,1,3,NA
15061265,0,2,2,2,4,4,3,1,3,3,4,4,4,0,4,0,2,3,2,0,3,3,4,0,1,0,2,3,1,1,3,3,4,2,4,0,2,0,0,4,1,1,4,0,2,1,3,0,4,4
15061270,0,1,0,1,4,3,1,1,3,2,3,3,3,1,4,0,1,3,1,1,2,3,4,2,1,0,3,2,0,1,3,4,4,2,4,1,2,1,1,3,0,1,4,0,2,2,3,1,4,3
15061271,0,1,0,0,4,4,1,1,3,2,4,2,2,2,3,1,3,4,1,0,3,3,3,0,0,0,4,1,0,0,1,2,3,2,4,1,1,0,2,2,1,2,3,0,3,3,0,0,4,4
15061273,0,2,2,2,4,4,3,1,3,3,4,4,4,0,4,0,2,3,2,0,3,3,4,0,1,0,2,3,1,1,3,3,4,2,4,0,2,0,0,4,1,1,4,0,2,1,3,0,4,4
15061274,0,2,1,0,4,4,2,0,4,2,4,1,2,2,3,0,2,4,1,0,4,3,4,2,2,0,2,2,0,2,0,4,4,1,4,0,2,0,2,2,0,NA,3,0,2,2,2,0,4,4
15061277,0,1,2,1,4,3,0,0,1,0,3,1,3,1,3,0,1,4,1,1,3,2,4,2,1,0,3,2,0,1,2,3,3,1,4,0,3,1,2,3,0,2,4,1,2,1,3,2,4,4
15061279,0,3,1,1,4,3,2,1,1,2,4,2,3,1,3,0,1,3,1,0,2,3,4,2,0,0,4,1,0,1,2,4,4,3,4,1,1,0,1,3,0,2,4,0,2,2,3,1,4,3
15061281,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061283,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061286,0,1,0,0,4,4,1,1,3,2,4,2,2,2,3,1,3,4,1,0,3,3,3,0,0,0,4,1,0,0,1,2,3,2,4,1,1,0,2,2,1,2,3,0,3,3,0,0,4,4
15061288,1,1,1,2,3,3,3,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061289,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061290,0,0,1,2,4,4,1,0,4,0,2,3,4,0,4,1,3,4,2,2,2,2,3,0,1,1,1,1,3,1,2,2,3,2,3,0,3,0,1,4,0,2,3,2,3,2,3,1,3,4
15061291,0,2,1,1,4,4,2,0,2,3,3,3,3,1,3,0,1,4,1,0,4,3,4,2,0,0,2,2,0,2,4,3,4,2,4,1,3,1,1,3,0,0,3,1,3,1,3,1,4,4
15061293,1,2,3,2,4,4,2,1,2,2,4,3,3,1,4,0,0,3,1,0,1,3,4,2,1,0,3,2,0,1,3,2,4,2,4,0,1,0,1,3,1,1,3,0,2,3,2,1,4,4
15061295,1,2,1,1,4,4,2,0,1,3,4,4,4,0,3,0,2,4,0,0,1,3,4,0,3,0,3,3,0,2,3,3,4,1,4,0,2,0,0,4,1,1,4,0,2,4,2,0,4,4
15061296,0,1,0,2,3,4,3,0,3,2,3,2,3,1,4,0,2,4,1,0,2,2,4,2,1,0,3,3,1,2,4,3,3,1,4,0,2,0,2,2,1,0,3,0,2,2,3,1,4,4
15061297,2,1,3,1,4,4,3,1,1,0,4,4,4,0,3,0,1,4,3,2,2,3,4,0,2,0,3,3,2,2,2,3,4,1,4,0,2,1,0,4,1,2,4,0,2,2,1,2,4,4
15061298,0,0,2,0,4,4,3,2,4,4,4,3,3,1,3,2,2,3,0,1,2,3,2,3,1,0,3,1,0,2,3,3,4,1,4,0,2,0,1,3,0,1,2,0,2,3,1,1,4,4
15061300,0,1,1,2,3,4,3,2,3,1,4,3,4,0,3,0,2,2,1,0,0,3,4,0,2,0,2,1,1,3,3,4,2,2,4,0,1,0,1,3,0,1,4,0,3,1,4,0,4,4
15061301,0,0,2,0,4,4,3,2,4,4,4,3,3,1,3,2,2,3,0,1,2,3,2,3,1,0,3,1,0,2,3,3,4,1,4,0,2,0,1,3,0,1,2,0,2,3,1,1,4,4
15061302,0,1,2,2,4,4,2,1,3,3,4,3,3,1,4,0,2,3,2,0,1,3,4,2,1,0,4,1,0,2,3,3,3,0,4,1,0,0,1,3,1,1,3,0,2,1,2,1,4,4
15061303,0,1,3,1,4,3,2,0,4,2,3,2,4,0,4,1,1,3,3,2,2,4,3,0,2,1,1,1,1,1,3,4,3,2,3,1,1,0,1,4,1,1,3,1,3,1,3,0,3,4
15061305,0,0,1,2,3,4,3,1,2,3,4,4,4,0,3,0,2,3,2,1,1,3,4,0,1,0,1,0,0,0,2,4,4,2,4,1,0,0,1,3,1,1,3,0,2,2,3,1,4,4
15061307,0,1,1,3,4,4,2,2,2,1,3,4,4,0,2,1,3,2,2,0,0,2,3,0,4,0,3,2,0,0,3,2,3,1,4,1,3,2,0,4,0,1,3,1,2,3,2,0,4,4
15061312,0,2,1,1,4,4,2,0,2,3,3,3,3,1,3,0,1,4,1,0,4,3,4,2,0,0,2,2,0,2,4,3,4,2,4,1,3,1,1,3,0,0,3,1,3,1,3,1,4,4
15061313,0,0,0,1,4,4,2,1,2,1,4,3,3,1,4,0,2,3,0,0,1,3,4,2,3,0,3,0,0,1,1,2,4,4,4,0,2,0,1,3,0,2,4,0,2,3,4,0,4,4
15061314,0,1,1,1,4,3,3,1,3,2,4,2,3,1,4,0,1,3,1,0,3,2,4,2,1,0,2,1,0,1,1,3,4,1,4,0,1,0,1,3,0,2,3,0,3,2,0,1,4,3
15061317,0,2,1,2,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,2,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061320,0,2,3,0,4,4,2,2,2,1,3,3,3,0,3,1,2,4,3,0,3,1,3,1,3,1,1,1,1,2,2,1,4,2,3,0,3,1,1,4,0,2,1,2,3,2,0,0,3,4
15061323,0,3,1,2,3,NA,3,2,2,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061324,1,3,2,0,4,3,3,2,3,3,2,3,4,0,2,1,2,2,0,0,3,4,3,0,2,1,1,2,1,3,3,3,4,3,4,1,3,1,1,3,0,0,3,2,2,4,1,0,4,2
15061327,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,2,0,2,1,4,1,2,0,2,2,1,1,3,4,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061329,0,1,1,0,4,3,3,0,2,2,4,3,3,1,4,0,1,4,2,0,2,3,4,2,0,0,1,1,0,2,4,4,4,2,4,1,3,0,1,3,2,0,3,0,2,3,1,2,4,3
15061330,0,3,1,2,3,3,3,3,3,4,2,2,3,0,4,1,1,2,2,1,1,2,3,1,1,3,1,2,0,2,3,2,4,1,1,0,2,3,1,4,1,1,3,1,4,1,2,0,1,4
15061331,0,1,1,2,3,4,2,0,4,2,3,2,3,1,3,0,2,4,3,0,4,3,4,2,1,0,3,2,0,2,3,3,3,1,4,0,1,0,2,3,2,1,3,0,2,1,2,2,4,4
15061335,0,2,2,1,4,4,2,1,3,4,3,4,4,0,4,0,1,3,2,0,2,3,4,0,0,0,3,2,0,2,4,3,3,2,4,0,3,1,0,4,1,0,4,0,1,2,2,0,4,4
15061336,0,2,1,2,4,3,1,1,2,4,3,3,4,0,3,0,1,3,2,0,1,3,4,0,1,0,2,3,0,0,4,3,3,2,4,0,1,0,0,4,0,0,3,0,2,2,3,0,4,3
15061340,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,2,3,3,0,4,4
15061342,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,2,0,2,1,2,1,4,3
15061344,0,3,1,3,4,2,2,1,3,2,4,4,4,0,3,0,1,3,1,0,2,3,4,0,2,1,2,2,0,3,1,2,3,2,3,0,1,0,0,4,1,2,2,1,2,1,1,0,3,2
15061345,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061346,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061347,2,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061349,0,1,1,1,4,3,2,1,3,2,3,3,4,0,4,0,1,3,1,0,2,3,4,0,1,0,2,2,0,2,4,2,4,2,4,0,1,0,1,4,1,0,4,0,1,1,2,0,4,3
15061352,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061353,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061355,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,2,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061360,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061364,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061365,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,2,2,2,0,3,3
15061367,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,3,4,2,3,1,2,1,1,4,0,1,2,2,3,2,2,0,3,3
15061368,0,2,1,1,4,3,2,1,3,2,3,3,3,1,4,0,2,3,2,0,2,3,4,2,2,0,1,1,0,2,3,4,4,2,4,0,1,0,1,3,0,1,3,0,2,3,1,1,4,4
15061369,0,2,1,1,4,3,2,1,3,2,3,3,3,1,4,0,2,3,2,0,2,3,4,2,2,0,1,1,0,2,3,4,4,2,4,0,1,0,1,3,0,1,3,0,2,3,1,1,4,4
15061370,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061377,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,1,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061378,0,2,2,1,4,4,2,1,3,4,3,4,4,0,4,0,1,3,2,0,2,3,4,0,0,0,3,2,0,2,4,3,3,2,4,0,3,1,0,4,1,0,4,0,1,2,2,0,4,4
15061380,2,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061382,0,3,1,2,3,NA,3,2,1,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,2,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061383,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061384,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061385,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061386,0,2,1,1,4,3,2,1,3,2,3,3,3,1,4,0,2,3,2,0,2,3,4,2,2,0,1,1,0,2,3,4,4,2,4,0,1,0,1,3,0,1,3,0,2,3,1,1,4,4
15061388,0,2,2,2,3,3,1,0,2,2,4,3,4,0,4,0,1,4,3,0,3,3,4,0,2,0,0,1,1,1,4,4,3,2,4,0,2,1,1,3,1,0,3,0,3,3,3,0,4,3
15061389,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,2,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061390,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061392,2,1,2,3,1,4,2,1,3,0,4,3,3,1,4,0,2,4,1,1,3,2,4,0,3,1,0,1,0,0,4,3,4,0,4,0,4,1,0,4,0,0,4,1,3,4,3,1,4,4
15061394,0,2,1,2,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061396,0,2,1,2,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061404,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061406,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061410,0,0,1,2,4,4,3,1,3,3,2,3,4,0,2,1,1,4,2,0,4,3,3,0,2,1,2,2,1,2,2,2,3,3,3,0,3,0,0,4,2,1,3,1,2,2,3,1,3,4
