SAMPLES,c1_10109,c1_11237,c1_11644,c1_1318,c1_13962,c1_14763,c1_14870,c1_15045,c1_15641,c1_3612,c1_4359,c1_5295,c1_5411,c1_5936,c1_5940,c1_6869,c1_8013,c1_8293,c2_12622,c2_15333,c2_15340,c2_15342,c2_16675,c2_16680,c2_16915,c2_22165,c2_23251,c2_23254,c2_23431,c2_23449,c2_23828,c2_24556,c2_27270,c2_28666,c2_28697,c2_2957,c2_37342,c2_40085,c2_40858,c2_41391,c2_41396,c2_45611,c2_45750,c2_49313,c2_51051,c2_52702,c2_53198,c2_53914,c2_54325,c2_55632
15060190,1,3,3,3,0,1,3,1,3,3,3,2,2,1,1,3,0,0,4,2,2,2,2,2,3,0,2,3,0,0,1,4,3,4,4,2,1,3,3,2,2,3,4,2,3,4,1,3,2,3
15060191,2,4,3,2,0,1,3,0,1,4,3,1,3,1,1,4,0,0,4,4,0,4,2,2,3,1,1,4,1,1,1,3,3,1,2,2,0,4,0,2,2,3,4,2,3,3,1,2,1,3
15060215,2,3,1,1,0,0,3,0,2,3,1,3,2,1,1,3,0,1,4,2,3,2,3,3,4,1,1,2,0,0,3,3,4,2,3,2,0,4,0,2,2,3,4,3,4,NA,1,3,0,3
15060313,3,4,2,2,1,1,3,1,1,3,2,2,2,0,0,4,1,1,4,3,2,3,4,4,3,0,2,3,1,1,1,1,3,1,2,1,0,2,2,0,0,4,4,2,3,2,1,3,1,2
15060345,2,4,3,0,0,0,4,1,3,4,1,3,3,0,0,4,0,1,4,4,0,4,1,1,3,2,2,3,0,0,0,4,3,3,3,0,1,2,2,3,2,4,4,1,4,2,1,3,2,3
15060383,3,4,2,2,1,1,3,1,1,3,2,2,2,0,0,4,1,1,4,3,2,3,4,4,3,0,2,3,1,1,1,1,3,1,2,1,0,2,2,0,0,4,4,2,3,2,1,3,1,2
15060420,2,4,3,0,0,0,4,1,3,4,1,3,3,0,0,4,0,1,4,4,0,4,1,1,3,2,2,3,0,0,0,4,3,3,3,0,1,2,2,3,2,4,4,1,4,2,1,3,2,3
15060543,2,4,2,3,0,1,2,0,2,4,2,3,4,0,0,4,0,2,4,4,0,4,1,1,3,0,1,2,0,0,2,1,3,3,3,2,1,3,4,3,3,3,4,4,3,2,1,4,0,2
15060570,3,3,1,4,0,1,3,0,3,4,2,4,3,1,1,3,0,0,4,4,0,4,0,0,4,1,1,3,2,2,0,3,3,2,2,1,1,3,3,3,3,4,4,2,4,3,1,3,0,3
15060797,3,1,3,2,1,0,2,0,2,4,3,3,1,3,3,4,0,0,4,3,1,3,1,1,4,0,1,2,1,1,0,3,3,2,3,4,1,1,3,2,1,3,4,3,4,4,2,1,1,4
15060846,2,3,2,4,0,1,3,1,2,4,4,2,2,2,2,3,0,0,3,4,0,4,0,0,4,1,0,2,1,1,1,3,3,1,1,2,1,3,3,3,3,3,3,1,4,4,2,2,1,3
15060907,1,2,2,2,0,2,1,0,4,3,2,2,2,2,2,3,0,0,4,4,0,4,0,0,3,1,2,4,1,1,1,2,3,3,3,2,1,3,2,2,2,3,4,2,3,4,2,3,2,2
15060909,2,4,2,0,0,2,2,2,3,4,1,2,3,0,0,4,1,1,2,4,0,4,2,2,3,1,1,2,1,1,1,4,4,3,3,1,0,3,2,2,2,2,4,3,2,2,0,3,2,4
15060910,2,3,1,0,0,1,4,0,3,3,2,2,1,1,1,3,0,1,4,4,1,4,3,3,3,1,1,2,0,0,1,3,3,1,2,3,0,3,0,1,2,4,4,1,3,2,1,3,0,2
15061007,1,3,3,3,0,2,4,0,2,3,2,4,3,1,1,4,0,1,4,3,1,3,0,0,4,0,2,2,1,1,0,3,3,2,2,1,0,3,3,3,0,4,4,1,3,2,1,2,1,2
15061011,2,4,3,3,0,1,4,0,3,3,3,1,4,0,0,3,0,0,4,4,0,4,1,1,2,1,2,3,0,0,0,3,3,3,3,1,0,3,1,3,3,3,4,2,3,4,0,2,1,3
15061122,2,3,2,4,0,1,3,1,2,4,4,2,2,2,2,3,0,0,3,4,0,4,0,0,4,1,0,2,1,1,1,3,3,1,1,2,1,3,3,3,3,3,3,1,4,4,2,2,1,3
15061204,1,3,0,4,1,1,4,1,3,4,4,3,3,1,1,2,0,0,4,4,0,4,1,1,4,0,2,3,0,0,1,1,3,3,4,2,0,3,1,4,2,1,4,2,3,3,1,3,0,2
15061213,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,0,3,2,4
15061215,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,0,3,2,4
15061216,1,4,2,3,1,2,2,0,2,4,2,3,4,0,0,3,0,0,4,4,0,4,0,0,3,0,0,1,0,0,0,1,3,1,2,0,0,3,1,4,4,3,4,2,2,3,0,3,1,2
15061225,2,3,1,1,0,0,4,0,2,3,1,3,2,1,1,3,0,1,4,2,3,2,3,3,4,1,1,2,0,0,3,3,4,2,3,2,0,4,0,2,2,3,4,3,4,NA,1,3,0,3
15061226,1,3,1,4,1,1,2,0,2,4,3,3,3,1,1,4,0,1,4,4,0,4,0,0,3,1,1,3,1,1,1,1,2,3,2,1,0,3,2,4,4,3,4,1,4,4,1,3,1,2
15061237,2,4,2,3,0,1,2,0,2,4,2,3,4,0,0,4,0,2,4,4,0,4,1,1,3,0,1,2,0,0,2,1,3,3,3,2,1,3,4,3,3,3,4,4,3,2,1,4,0,2
15061256,2,3,1,3,2,1,4,0,1,4,3,3,2,2,2,3,0,0,4,2,2,2,1,1,4,0,0,0,0,0,1,3,3,3,3,2,1,3,2,4,2,2,4,2,3,3,1,2,1,2
15061257,3,4,2,3,0,0,4,0,3,4,1,3,3,0,0,4,0,1,4,3,1,3,1,1,4,0,2,2,1,1,2,2,3,1,3,0,0,1,2,3,2,4,4,3,4,2,0,3,0,2
15061258,3,4,2,2,0,0,3,0,2,4,2,3,4,0,0,2,0,0,4,3,1,3,1,1,4,1,1,3,1,1,1,3,3,2,1,0,2,3,2,2,2,4,4,1,4,2,1,3,0,3
15061259,3,4,0,2,0,0,4,0,3,3,2,1,3,0,0,3,0,0,4,4,0,4,2,2,4,1,0,2,0,0,0,3,4,3,3,2,0,3,0,3,2,4,3,2,4,3,1,1,1,3
15061261,2,4,3,3,0,1,4,0,3,3,3,1,4,0,0,3,0,0,4,4,0,4,1,1,2,1,2,3,0,0,0,3,3,3,3,1,0,3,1,3,3,3,4,2,3,4,1,2,1,3
15061262,3,4,1,1,0,2,3,0,2,4,2,3,3,1,1,3,0,0,2,4,0,4,3,3,3,2,0,3,1,1,1,4,4,2,3,3,0,4,1,2,1,4,3,2,2,2,1,3,1,2
15061263,3,4,1,2,0,3,3,0,2,4,2,4,4,0,0,4,0,0,0,4,0,4,4,4,1,2,0,3,1,1,1,4,4,3,3,3,0,4,1,3,2,4,4,2,1,2,0,3,1,2
15061264,2,4,1,1,0,2,3,0,2,4,2,3,3,1,1,3,0,0,3,3,1,3,3,3,3,1,0,2,1,1,2,4,4,2,3,2,0,4,1,2,1,4,3,2,3,2,1,3,1,2
15061265,1,3,2,2,0,1,4,0,4,3,2,1,3,1,1,2,0,0,4,4,0,4,1,1,4,1,0,2,0,0,0,4,4,3,3,2,0,3,1,3,3,2,4,1,3,4,2,2,0,4
15061270,2,3,1,2,0,0,4,1,4,3,3,1,3,1,1,3,0,0,4,3,1,3,1,1,3,0,0,2,0,0,1,3,3,3,3,2,0,2,1,4,2,2,3,2,4,2,1,2,1,3
15061271,3,4,2,2,0,1,4,0,4,4,3,0,3,0,0,2,0,1,4,4,0,4,1,1,3,2,0,2,0,0,0,4,4,2,3,1,2,2,1,1,2,3,4,0,3,3,1,3,1,4
15061273,1,3,2,2,0,1,4,0,4,3,2,1,3,1,1,2,0,0,4,4,0,4,1,1,4,1,0,2,0,0,0,4,4,3,3,2,0,3,1,3,3,2,4,1,3,4,2,2,0,4
15061274,0,4,1,2,0,1,3,0,2,3,1,0,3,0,0,0,0,1,4,4,0,4,2,3,3,2,1,2,0,0,0,4,3,4,4,0,2,4,2,3,3,3,3,1,4,2,0,2,0,1
15061277,2,4,2,3,0,2,3,1,2,4,2,3,4,0,0,3,0,0,4,4,1,4,1,1,2,1,1,1,0,0,2,4,3,3,3,1,1,2,2,1,0,4,4,0,2,3,1,2,1,4
15061279,2,4,3,1,0,0,4,0,2,3,2,1,4,0,0,2,0,0,4,4,0,4,2,2,2,2,1,4,0,0,1,4,3,4,4,1,0,4,0,2,2,2,3,1,4,2,1,2,0,3
15061281,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,1,3,2,4
15061283,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061286,3,4,2,2,0,1,4,0,4,4,3,0,3,0,0,2,0,1,4,4,0,4,1,1,3,2,0,2,0,0,0,4,4,2,3,1,2,2,1,1,2,3,4,0,3,3,0,3,1,4
15061288,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,1,3,2,4
15061289,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,0,3,2,4
15061290,3,4,1,3,0,1,2,3,3,4,1,1,2,1,1,3,0,0,4,2,2,2,3,3,4,1,0,2,1,1,2,3,3,4,4,1,1,2,1,1,1,3,4,2,3,3,1,3,1,3
15061291,3,4,2,0,0,0,3,0,2,4,2,3,4,0,0,3,0,1,4,4,0,4,2,2,3,2,1,2,0,0,0,3,3,3,3,1,0,3,1,2,1,4,4,2,4,3,1,3,1,3
15061293,1,3,1,2,1,0,3,0,3,4,1,3,3,1,1,2,0,0,4,3,1,3,1,1,4,1,1,2,0,0,1,4,3,3,3,1,0,3,1,2,2,3,3,1,4,4,0,2,1,3
15061295,2,4,1,2,1,0,3,0,3,3,2,4,4,0,0,2,0,0,4,3,1,3,1,1,4,1,1,2,1,1,0,3,2,3,3,0,1,3,2,2,2,4,4,2,4,3,1,2,2,2
15061296,2,4,1,3,0,0,3,1,3,3,3,0,4,0,0,4,0,0,4,3,1,3,2,2,4,1,1,3,0,0,1,4,3,3,3,2,0,2,1,3,3,3,3,3,4,3,1,2,1,3
15061297,2,3,1,3,2,1,4,0,1,4,3,3,2,2,2,3,0,0,4,2,2,2,1,1,4,0,0,0,0,0,1,3,3,3,3,2,1,3,2,4,2,2,4,2,3,3,1,2,1,2
15061298,2,4,1,2,0,1,4,0,3,4,1,2,4,0,0,3,0,1,4,4,0,4,0,0,4,2,0,2,0,0,1,2,2,2,2,0,1,2,2,3,2,3,2,1,3,3,1,2,1,4
15061300,3,3,2,2,0,0,3,1,3,2,3,1,2,1,1,3,0,0,4,3,1,3,2,2,4,1,1,4,1,1,1,3,4,2,2,3,0,2,2,1,1,4,3,1,4,2,1,3,1,4
15061301,2,4,1,2,0,1,4,0,3,4,1,2,4,0,0,3,0,1,4,4,0,4,0,0,4,2,0,2,0,0,1,2,2,2,2,0,1,2,2,3,2,3,2,1,3,3,0,2,1,4
15061302,1,3,3,1,0,0,3,0,4,4,3,3,2,1,1,2,0,1,4,2,2,2,0,0,3,0,1,3,0,0,0,4,3,3,3,1,1,3,2,4,3,2,3,2,4,2,2,2,1,3
15061303,2,4,2,0,0,2,2,2,3,4,1,2,3,0,0,4,1,1,2,4,0,4,2,2,3,1,1,2,1,1,1,4,4,3,3,1,0,3,2,2,2,2,4,3,2,2,0,3,2,4
15061305,3,3,1,4,0,1,4,0,4,3,2,2,2,1,1,2,0,0,4,2,1,3,0,0,4,1,0,1,0,0,1,3,3,2,2,1,0,3,2,3,3,2,3,1,3,4,0,2,2,4
15061307,1,3,1,3,0,0,3,0,2,4,4,2,2,2,2,2,0,0,2,2,2,2,0,0,4,0,0,1,0,0,2,3,4,2,2,3,0,4,2,3,3,2,2,1,4,2,1,2,1,4
15061312,3,4,3,0,0,0,3,0,2,4,2,3,4,0,0,3,0,1,4,4,0,4,2,2,3,2,1,2,0,0,0,3,3,3,3,1,0,3,1,2,1,4,4,2,4,3,1,3,1,3
15061313,2,4,3,2,0,2,3,0,1,4,3,1,3,1,1,4,0,0,4,4,0,4,2,2,3,1,1,4,1,1,1,3,3,1,2,2,0,4,0,2,2,3,4,2,3,3,1,2,1,3
15061314,1,3,2,1,0,1,4,0,3,3,2,1,2,1,1,2,0,1,4,3,1,3,2,2,3,2,2,3,0,0,0,4,3,3,3,2,1,4,1,3,4,2,3,1,4,3,0,3,0,2
15061317,3,4,1,1,0,2,3,0,2,4,2,3,3,1,1,3,0,0,2,4,0,4,3,3,3,2,0,3,1,1,1,4,4,2,3,3,0,4,1,2,1,4,3,2,2,2,1,3,1,2
15061320,4,3,2,4,0,3,3,3,2,3,3,3,2,2,2,2,2,1,2,4,0,4,1,1,4,1,0,0,2,2,2,3,2,2,2,2,0,0,3,3,3,3,3,2,2,3,2,3,1,2
15061323,2,3,1,1,0,0,3,0,2,3,1,3,2,1,1,3,0,1,4,2,3,2,2,3,4,1,1,2,0,0,3,3,4,2,3,2,0,4,0,2,2,3,4,3,4,NA,1,3,0,3
15061324,4,4,1,3,1,2,3,1,3,3,1,3,3,1,1,4,0,0,4,3,1,2,3,3,4,1,1,2,1,1,3,1,2,3,3,2,0,3,2,3,2,4,4,3,3,4,1,2,0,2
15061327,2,4,3,3,0,1,4,0,3,3,3,1,4,0,0,3,0,0,4,4,0,4,1,1,2,1,2,3,0,0,0,3,3,3,3,1,0,3,1,3,3,3,4,2,3,4,1,2,1,3
15061329,1,3,1,2,0,0,4,1,3,4,4,1,2,1,1,2,0,0,4,3,1,3,1,1,3,1,1,2,0,0,0,4,2,2,2,2,0,2,3,4,4,2,4,1,4,3,2,2,1,4
15061330,1,4,0,2,0,1,2,1,4,3,2,3,3,0,0,3,0,0,4,3,1,3,1,1,4,1,0,1,2,2,0,3,3,4,4,3,1,4,1,2,3,2,4,3,3,4,2,4,0,2
15061331,2,4,2,1,0,0,4,1,3,4,1,3,3,0,0,3,0,0,4,2,2,2,0,0,2,1,1,3,1,1,0,4,2,3,3,1,2,3,2,3,3,3,4,3,4,3,2,2,1,4
15061335,3,3,3,3,0,1,4,0,4,4,4,2,3,1,1,1,0,0,4,2,2,2,1,1,3,1,1,3,0,0,1,4,4,3,3,3,1,2,2,3,3,4,4,2,3,3,1,1,2,3
15061336,3,3,2,3,0,0,4,1,4,3,3,1,3,1,1,2,0,1,4,3,1,3,0,0,3,1,0,3,0,0,1,4,4,3,3,2,0,3,2,2,2,3,4,2,4,3,1,2,1,3
15061340,3,4,0,2,0,0,4,0,3,3,2,1,3,0,0,3,0,0,4,4,0,4,2,2,4,1,0,2,0,0,0,3,4,3,3,2,0,3,0,3,2,4,3,2,4,3,1,2,1,3
15061342,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061344,1,3,1,3,0,1,3,0,2,3,3,2,3,1,1,2,1,0,4,3,1,3,2,2,4,1,1,3,1,1,0,4,4,2,3,2,1,2,2,3,2,3,3,1,3,4,1,2,0,4
15061345,2,4,3,0,0,0,4,1,3,4,1,3,3,0,0,4,0,1,4,4,0,4,1,1,3,2,2,3,0,0,0,4,3,3,3,0,1,2,2,3,2,4,4,1,4,2,1,3,2,3
15061346,2,4,3,0,0,0,4,1,3,4,1,3,3,0,0,4,0,1,4,4,0,4,1,1,3,2,2,3,0,0,0,4,3,3,3,0,1,2,2,3,2,4,4,1,4,2,0,3,2,3
15061347,3,3,1,3,2,0,4,0,2,3,2,3,3,1,1,2,0,0,4,3,1,2,0,0,4,0,0,1,0,0,2,3,2,3,3,1,1,3,3,4,4,3,4,1,4,2,1,2,0,2
15061349,1,3,3,3,0,1,4,0,4,2,3,2,2,1,1,2,0,0,4,2,2,2,1,1,3,1,0,3,1,1,0,3,4,2,2,1,1,1,1,4,3,4,4,2,3,3,2,1,2,4
15061352,0,4,1,1,0,0,3,1,3,2,3,2,4,0,0,2,0,0,4,3,1,3,2,2,4,3,1,2,2,2,0,4,3,3,3,2,1,4,1,2,3,2,3,2,4,3,1,3,0,3
15061353,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061355,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061360,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061364,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061365,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,1,2,2,4
15061367,1,3,4,0,1,2,2,1,2,4,2,2,3,1,1,4,0,0,3,4,0,4,2,2,3,0,2,4,0,0,0,3,3,3,3,3,0,3,2,3,2,3,4,1,3,3,1,3,2,4
15061368,2,3,1,1,0,1,4,1,4,3,3,0,3,1,1,4,0,0,4,2,2,2,1,1,4,1,0,1,0,0,0,4,3,4,4,2,1,2,1,4,4,3,3,0,3,4,1,2,1,3
15061369,2,3,1,1,0,1,4,1,4,3,3,0,3,1,1,4,0,0,4,2,2,2,1,1,4,1,0,1,0,0,0,4,3,4,4,2,1,2,1,4,4,3,3,0,3,4,1,2,1,3
15061370,2,4,3,0,0,0,4,1,3,4,1,3,3,0,0,4,0,1,4,4,0,4,1,1,3,2,2,3,0,0,0,4,3,3,3,0,1,2,2,3,2,4,4,1,4,2,0,3,2,3
15061377,2,4,3,3,0,1,4,0,3,3,3,1,4,0,0,3,0,0,4,4,0,4,1,1,2,1,2,3,0,0,0,3,3,3,3,1,0,3,1,3,3,3,4,2,3,4,1,2,1,3
15061378,3,3,3,3,0,1,4,0,4,4,4,2,3,1,1,1,0,0,4,2,2,2,1,1,3,1,1,3,0,0,1,4,4,3,3,3,1,2,2,3,3,4,4,2,3,3,2,1,2,3
15061380,3,3,1,3,2,0,4,0,2,3,2,3,3,1,1,2,0,0,4,3,1,3,0,0,4,0,0,1,0,0,2,3,2,3,3,1,1,3,3,4,4,3,4,1,4,2,1,2,0,2
15061382,2,3,1,1,0,0,3,0,2,3,1,3,2,1,1,3,0,1,4,2,3,2,3,3,4,1,1,2,0,0,3,3,4,2,3,2,0,4,0,2,2,3,4,3,4,NA,1,3,0,3
15061383,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061384,3,4,0,2,0,0,4,0,3,3,2,1,3,0,0,3,0,0,4,4,0,4,2,2,4,1,0,2,0,0,0,3,4,3,3,2,0,3,0,3,2,4,3,2,4,3,1,1,1,3
15061385,3,4,0,2,0,0,4,0,3,3,2,1,3,0,0,3,0,0,4,4,0,4,2,2,4,1,0,2,0,0,0,3,4,3,3,2,0,3,0,3,2,4,3,2,4,3,1,1,1,3
15061386,2,3,1,1,0,1,4,1,4,3,3,0,3,1,1,4,0,0,4,2,2,2,1,1,4,1,0,1,0,0,0,4,3,4,4,2,1,2,1,4,4,3,3,0,3,4,1,2,1,3
15061388,3,3,1,0,0,0,4,0,3,4,3,2,3,1,1,4,0,0,4,3,1,3,1,1,3,1,0,3,0,0,0,3,4,2,2,3,0,3,1,3,2,4,3,1,4,3,1,3,1,3
15061389,0,4,1,1,0,0,3,1,3,2,3,2,4,0,0,2,0,0,4,3,1,3,2,2,4,3,1,2,2,2,0,4,3,3,3,2,2,4,1,2,3,2,3,2,4,3,0,3,0,3
15061390,0,4,1,1,0,0,3,1,3,2,3,2,4,0,0,2,0,0,4,3,1,3,2,2,4,3,1,2,2,2,0,4,3,3,3,2,1,4,1,2,3,2,3,2,4,3,1,3,0,3
15061392,1,3,1,2,2,1,3,0,1,2,4,3,4,0,0,4,0,1,4,4,0,4,1,1,3,0,1,1,0,0,0,3,3,3,3,3,2,3,1,4,4,3,4,1,3,2,1,3,3,1
15061394,3,4,1,1,0,2,3,0,2,4,2,3,3,1,1,3,0,0,2,4,0,4,3,3,3,2,0,3,1,1,1,4,4,2,3,3,0,4,1,2,1,4,3,2,2,2,2,3,1,2
15061396,3,4,1,1,0,2,3,0,2,4,2,3,3,1,1,3,0,0,2,4,0,4,3,3,2,2,0,3,1,1,1,4,4,2,3,3,0,4,1,2,1,4,3,2,2,2,1,3,1,2
15061404,0,4,1,1,0,0,3,1,3,2,3,2,4,0,0,2,0,0,4,3,1,3,2,2,4,3,1,2,2,2,0,4,3,3,3,2,1,4,1,2,3,2,3,2,4,3,1,3,0,3
15061406,1,3,1,2,0,0,4,0,3,3,2,2,3,1,1,3,0,0,4,3,1,3,1,1,4,2,0,2,0,0,1,4,3,3,3,1,0,3,1,3,2,3,3,1,4,3,1,2,0,3
15061410,3,4,2,0,0,1,3,1,2,4,2,2,2,1,1,3,0,0,2,3,1,3,0,0,2,3,2,3,1,1,1,1,3,4,4,2,0,3,2,1,1,3,3,1,3,3,1,2,2,3
