SAMPLES,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_15218,c1_2641,c1_4464,c1_5837,c1_7029,c1_7192,c1_7964,c1_8194,c1_9619,c1_9878,c2_1486,c2_18549,c2_18684,c2_21309,c2_25179,c2_26741,c2_31181,c2_32056,c2_4884,c2_49313,c2_50283,c2_50324,c2_52205,c2_52800,c2_54613,c2_6683,c2_680,c2_8253,c2_8867
15061522,0,1,4,4,0,4,2,4,4,1,2,1,2,4,4,3,4,4,4,4,2,3,4,4,2,1,4,4,0,4,0,4,4,0,4
15060081,0,3,4,4,1,NA,1,4,3,1,1,2,1,4,3,3,2,3,3,4,2,3,4,3,0,2,3,NA,NA,4,0,4,2,1,3
15061656,0,1,4,3,1,4,2,4,4,0,2,3,1,4,4,3,2,2,2,3,3,4,4,4,2,3,3,3,0,4,1,3,2,4,3
15061759,0,0,4,4,0,4,1,4,2,0,1,1,4,4,4,4,3,4,4,4,4,4,4,4,3,0,2,2,0,4,0,4,3,0,4
15061928,0,0,4,3,0,4,2,4,1,1,2,2,2,4,4,2,3,4,4,4,4,4,4,4,2,2,1,1,0,4,0,4,3,1,4
15061454,1,1,4,4,0,4,3,4,4,0,1,0,2,4,4,3,2,4,4,3,2,2,4,4,1,2,2,2,0,3,1,4,2,1,4
15061605,0,1,4,4,1,3,2,4,3,0,3,3,2,4,2,3,4,4,4,4,4,2,3,2,1,1,4,4,2,4,0,2,4,3,3
15060087,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,3,4,4,4,3,3,4,4,1,2,3,3,0,3,0,4,3,0,4
15061619,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15060090,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,3,4,4,2,3,2,4,1,1,3,3,0,3,0,3,3,3,4
15061731,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061655,0,1,3,3,2,3,0,4,2,0,2,2,1,3,4,2,2,2,2,3,2,3,3,4,0,3,2,3,0,3,1,3,2,1,3
15061661,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,3,4,4,4,3,2,3,2,1,3,4,4,2,4,0,2,3,3,3
15061499,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,3,4,4,4,4,3,4,NA,1,2,4,4,2,4,0,4,3,2,4
15061647,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061612,0,2,4,4,0,4,2,4,3,0,3,2,4,4,4,4,2,4,4,4,4,4,4,3,1,2,4,4,0,3,0,4,2,3,4
15061742,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,3,4,4,4,4,3,4,NA,1,2,4,4,2,4,0,4,3,2,4
15061710,0,1,4,4,0,4,0,4,4,1,2,1,2,4,4,4,1,4,4,4,2,4,4,4,1,1,1,1,0,4,0,4,1,3,4
15062372,0,2,4,4,1,4,0,4,3,1,1,1,2,4,4,3,4,3,3,4,3,4,3,4,1,1,4,4,0,3,0,3,4,2,3
15061583,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,3,4,4,4,3,2,3,2,1,3,4,4,2,4,0,2,3,3,3
15061767,0,2,4,4,0,4,1,4,4,1,1,2,1,4,3,3,2,4,4,4,3,3,4,3,1,0,4,4,0,4,0,4,2,3,4
15062130,0,1,4,4,0,4,1,4,2,0,1,2,3,4,4,3,3,4,4,4,4,2,4,4,0,2,4,4,0,4,0,4,3,1,4
15061637,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061337,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15062104,0,1,4,4,0,4,3,4,3,1,2,2,2,4,4,4,2,4,4,4,3,4,4,4,3,1,4,4,0,3,0,4,2,1,4
15061579,0,1,4,4,0,4,2,4,2,1,1,4,3,4,4,3,4,4,4,4,3,3,4,4,1,1,4,4,0,4,0,4,4,0,4
15061932,0,2,4,3,2,4,2,4,3,2,0,3,3,4,4,2,3,4,4,4,4,2,3,4,1,3,1,2,0,4,0,4,3,1,2
15061603,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,3,4,4,4,3,3,4,4,1,2,3,3,0,3,0,4,3,0,4
15060025,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061704,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061334,0,0,4,4,0,4,2,4,1,0,1,1,3,4,4,4,2,4,4,4,4,4,4,4,1,2,3,3,0,3,0,4,2,1,4
15061631,0,1,4,4,0,4,0,4,4,1,2,1,2,4,4,4,1,4,4,4,3,4,4,4,1,1,1,1,0,4,0,4,1,2,4
15060964,0,1,4,4,0,4,2,4,1,1,1,4,2,4,4,4,2,4,4,4,3,4,4,4,3,1,3,3,0,3,0,4,2,1,4
15061778,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061718,1,1,4,4,0,4,3,4,4,0,1,0,2,4,4,3,2,4,4,3,2,2,4,4,1,2,2,2,0,3,1,4,2,1,4
15061486,0,1,3,4,0,4,1,4,3,0,4,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,0,3,0,4,3,2,4
15060214,0,2,4,4,1,4,0,4,3,2,0,4,3,4,3,4,4,4,4,4,4,3,4,3,2,2,2,2,1,4,0,4,4,3,3
15061333,0,1,4,4,0,4,0,4,3,1,2,0,1,4,4,4,3,4,4,4,3,3,4,4,3,1,3,3,0,4,0,4,3,0,4
15061962,0,2,4,3,2,4,2,4,3,2,0,3,3,4,4,2,3,4,4,4,4,2,3,4,1,3,2,2,0,4,0,4,3,1,2
15061624,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,3,4,4,4,3,3,4,4,1,2,3,3,0,3,0,4,3,0,4
15061282,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,3,4,4,4,3,2,3,2,1,3,4,4,2,4,0,2,3,3,3
15061529,0,1,3,3,1,3,0,3,4,1,0,0,2,4,3,2,2,4,4,3,2,3,3,3,0,1,2,2,1,4,1,4,2,3,3
15061935,0,2,4,3,2,4,2,4,3,2,0,3,3,4,4,2,3,4,4,4,4,2,3,4,1,3,2,2,0,4,0,4,3,1,2
15061568,0,0,4,4,0,4,1,4,2,0,1,1,3,4,4,3,4,4,4,4,4,3,4,4,3,2,4,4,0,4,0,4,4,0,4
15061491,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061318,0,1,4,3,0,4,1,4,2,1,1,2,4,4,3,4,2,4,4,4,4,4,4,3,2,0,4,4,1,3,0,4,2,2,4
15061361,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15061515,1,2,4,3,0,4,0,4,4,1,0,2,3,3,2,2,2,2,1,3,3,2,4,2,1,2,3,3,2,4,1,3,2,1,4
15062123,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,3,4,4,4,4,3,4,NA,1,2,4,4,2,4,0,4,3,2,4
15061358,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061428,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,3,4,4,4,3,4,4,4,2,1,4,4,0,3,0,4,3,1,4
15061496,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,1,4,4,4,4,4,4,4,3,1,2,2,0,4,0,4,1,2,4
15061648,0,0,4,4,0,4,1,4,2,1,2,3,2,4,4,4,3,4,4,4,3,4,4,4,2,1,4,4,0,4,0,4,3,0,4
15061808,0,1,4,3,1,4,2,4,3,0,2,3,1,4,4,3,3,4,4,4,3,4,3,4,1,3,2,2,1,4,0,3,3,3,3
15061600,0,1,4,4,0,4,2,4,3,1,0,4,3,4,4,3,2,4,4,4,3,4,4,4,3,1,4,4,0,4,0,4,1,1,4
15061730,0,2,4,4,0,4,2,4,3,1,1,2,1,4,4,3,3,4,4,4,1,3,4,4,2,1,4,4,0,4,0,4,2,2,4
15061623,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061405,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,3,4,4,4,3,2,3,2,1,3,4,4,2,4,0,2,3,3,3
15061299,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,3,4,4,4,3,2,3,2,1,3,4,4,2,4,0,2,3,3,3
15061578,0,1,4,4,0,4,3,4,3,1,2,2,2,4,4,4,2,4,4,4,3,4,4,4,3,1,4,4,0,3,0,4,2,1,4
15061476,0,1,4,3,0,3,1,3,4,0,1,1,3,4,2,4,3,4,4,2,3,4,4,3,1,0,4,4,1,3,1,4,3,2,4
15061765,0,1,3,3,1,3,0,3,4,1,0,0,2,4,3,2,2,4,4,2,2,3,3,3,0,1,1,1,1,4,1,4,2,3,3
15062111,0,0,4,4,0,4,0,4,4,0,1,3,3,4,4,4,3,4,4,4,3,3,4,4,1,1,4,4,0,4,0,4,3,1,4
15061397,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,3,4,4,4,3,3,4,4,1,2,3,3,0,3,0,4,3,0,4
15061713,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15061584,0,3,4,3,0,4,2,3,4,0,0,3,2,4,4,4,4,4,4,4,2,4,4,4,0,3,3,3,0,4,0,4,4,1,4
15061912,0,0,3,4,0,3,3,4,3,1,3,2,4,4,4,3,1,4,4,4,4,4,4,4,2,2,3,3,0,4,0,4,1,2,4
15061260,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,2,4,4,4,3,3,4,3,0,2,4,4,0,4,0,4,2,1,4
15062099,0,0,4,3,0,4,1,4,4,0,1,3,3,4,4,3,3,4,4,4,3,3,4,4,1,1,3,3,1,4,0,4,3,1,4
15061350,0,1,4,4,0,4,1,4,3,0,1,1,2,4,4,3,4,4,4,4,3,4,4,4,3,2,4,4,0,4,0,4,4,1,4
15060933,0,1,4,3,0,4,1,2,3,2,3,3,1,4,4,4,0,4,4,4,1,4,4,4,3,4,3,3,0,4,0,4,0,1,4
15061548,0,3,4,4,0,4,0,4,3,0,1,2,2,4,3,4,4,4,4,4,4,4,4,3,2,1,4,4,0,4,0,4,4,1,4
15061348,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15061560,1,2,4,3,0,4,1,4,3,1,1,3,2,3,2,3,3,4,4,2,3,3,4,2,2,2,3,2,1,4,1,3,3,2,4
15061544,0,1,4,4,0,4,1,4,3,0,1,1,3,4,4,4,2,4,4,4,3,3,4,4,2,2,3,3,0,3,0,4,3,0,4
15061449,1,1,4,4,0,4,3,4,4,0,1,0,2,4,4,3,2,4,4,3,2,2,4,4,1,2,2,2,0,3,1,4,2,1,4
15062348,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,3,4,4,4,3,4,4,4,2,1,4,4,0,3,0,4,3,1,4
15061916,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15062138,0,1,4,4,0,4,1,4,3,NA,1,2,3,4,4,4,3,4,4,4,3,3,4,3,1,2,3,NA,0,3,0,4,3,0,4
15061946,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,1,4,4,4,4,4,4,4,3,1,2,2,0,4,0,4,1,2,4
15061676,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15060536,1,1,4,3,0,2,0,4,2,1,1,2,3,4,4,4,2,4,4,4,3,4,4,4,2,2,3,3,0,3,0,4,2,1,4
15061391,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061662,1,1,4,4,0,4,3,4,4,0,1,0,2,4,4,3,2,4,4,3,2,2,4,4,1,2,2,2,0,3,1,4,2,1,4
15061228,0,1,4,3,0,4,2,4,3,0,3,2,1,4,4,3,4,3,3,2,2,3,3,4,2,1,3,3,0,2,1,3,4,3,3
15061356,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,3,4,4,2,3,2,4,1,1,3,3,0,3,0,3,3,3,4
15061963,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061338,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,3,4,4,4,3,3,4,4,1,2,3,3,0,3,0,4,3,0,4
15062331,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,3,4,4,2,3,2,4,1,1,3,3,0,3,0,3,3,3,4
15062098,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,3,4,4,4,3,4,4,4,2,1,4,4,0,3,0,4,3,1,4
15062114,0,1,4,4,0,4,2,4,2,1,1,4,3,4,4,3,4,4,4,4,3,3,4,4,1,1,4,4,0,4,0,4,4,0,4
15062046,0,0,3,4,0,3,3,4,3,1,3,2,4,4,4,3,2,4,4,4,4,4,4,4,2,2,3,3,0,4,0,4,1,2,4
15062370,0,1,4,4,0,4,3,4,3,1,2,2,2,4,4,4,2,4,4,4,3,4,4,4,3,1,4,4,0,3,0,4,2,1,4
15061685,0,0,4,4,0,4,1,4,3,1,3,2,2,4,3,4,4,4,4,4,3,4,4,3,2,2,4,4,0,3,0,4,4,1,4
15061540,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,3,4,4,4,4,3,4,NA,1,2,4,4,2,4,0,4,3,2,4
15061721,0,0,4,4,0,4,2,4,1,1,2,3,4,4,4,3,2,4,4,4,4,3,4,4,1,1,2,2,0,4,0,4,2,0,4
15062074,0,2,4,4,0,4,1,4,4,1,0,3,1,4,4,3,3,4,4,4,3,4,4,4,1,1,4,4,0,4,0,4,3,2,4
15062362,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,3,4,4,4,3,3,4,4,1,1,4,4,0,3,0,4,3,1,4
15061689,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
15061357,0,1,4,4,0,4,3,4,3,1,2,2,2,4,4,4,2,4,4,4,3,4,4,4,3,1,4,4,0,3,0,4,2,1,4
15061376,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,3,4,4,4,3,4,4,4,2,1,4,4,0,3,0,4,3,1,4
15061308,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,0,3,0,4,3,2,4
