SAMPLES,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_14992,c1_15218,c1_15485,c1_216,c1_4464,c1_449,c1_7192,c1_7964,c1_8763,c1_9619,c2_10683,c2_17060,c2_18549,c2_21309,c2_21572,c2_26167,c2_31181,c2_32056,c2_39191,c2_49265,c2_50283,c2_50324,c2_51051,c2_52205,c2_54613,c2_55240,c2_6683,c2_8253,c2_8867
15060102,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,3,0,2,3,3,3,0,2,2,4,1,1,3,4,3,3
15060110,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15060112,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15060114,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15060120,0,1,3,4,0,4,3,1,2,2,4,2,0,2,1,4,4,1,4,4,1,1,4,4,4,1,3,3,4,0,0,3,4,3,4
15060121,0,2,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15060122,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15060138,0,1,4,4,0,4,2,2,1,3,2,3,2,2,1,4,4,2,4,4,0,2,4,4,4,0,3,3,4,0,0,3,4,0,4
15060160,0,1,4,3,1,4,2,2,3,3,3,4,4,2,0,4,3,3,3,4,2,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15060187,0,1,4,4,0,2,2,1,2,2,2,3,2,2,0,3,4,3,4,4,2,2,4,3,4,0,2,2,3,1,0,3,4,3,4
15060188,0,1,4,4,0,4,2,1,2,1,3,3,2,2,1,4,4,2,4,4,2,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15060190,0,2,4,4,0,4,2,0,3,2,3,4,1,2,2,4,4,1,4,4,0,1,4,4,4,1,4,4,3,0,0,2,4,2,4
15060191,0,0,4,4,0,4,4,1,4,1,3,4,4,2,0,1,4,4,4,4,0,1,4,NA,4,0,4,4,3,2,0,3,4,2,4
15060215,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15060313,0,2,4,3,1,4,2,1,3,4,3,4,3,1,0,3,3,3,4,4,0,2,3,3,2,1,4,4,3,1,0,3,2,3,4
15060345,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15060383,0,2,4,3,1,4,2,1,3,4,3,4,3,1,0,3,3,3,4,4,0,2,3,3,2,1,4,4,3,1,0,3,2,3,4
15060420,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15060543,0,1,4,3,0,4,2,1,1,0,3,2,3,1,1,4,4,1,4,4,0,2,4,4,4,1,3,3,3,0,0,2,4,1,4
15060570,0,0,4,4,0,2,2,2,2,2,1,3,3,3,2,4,3,2,4,2,2,2,4,4,2,0,4,4,4,0,1,2,4,1,4
15060797,0,1,4,4,0,4,2,2,1,0,1,2,3,2,3,4,4,0,4,3,1,1,4,4,4,0,2,2,4,0,1,3,4,0,4
15060846,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15060907,1,1,4,3,0,2,1,0,1,2,2,2,2,3,0,4,4,4,4,4,NA,1,4,4,1,1,3,3,3,0,0,1,4,1,4
15060909,0,2,4,3,2,4,3,2,1,3,3,3,3,3,3,4,4,1,4,4,1,1,3,4,4,1,2,2,2,0,0,4,4,1,2
15060910,0,1,4,2,0,4,3,2,4,3,4,4,3,2,0,3,3,3,4,4,0,1,4,3,2,1,4,4,3,1,0,1,3,2,4
15061007,0,1,4,4,0,4,3,2,0,2,1,2,4,2,0,4,3,3,4,4,NA,3,4,4,4,1,3,3,3,0,0,2,4,1,4
15061011,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061122,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061204,0,2,3,3,1,4,1,1,3,0,3,0,1,1,2,4,3,1,3,4,0,1,4,4,3,1,2,2,3,1,0,4,4,3,3
15061213,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061215,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061216,0,3,3,2,1,4,3,2,2,0,4,0,4,0,4,3,4,2,3,4,0,1,3,3,3,1,1,1,2,1,0,4,4,2,3
15061225,0,0,4,4,1,3,2,1,2,3,3,3,3,2,0,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061226,0,1,4,4,0,4,3,3,3,1,1,3,3,2,2,3,3,2,4,2,1,1,4,3,3,1,2,2,4,0,1,0,4,0,4
15061237,0,1,4,3,0,4,2,1,1,0,3,2,3,1,1,4,4,1,4,4,0,2,4,4,4,1,3,3,3,0,0,2,4,1,4
15061256,0,2,4,4,1,4,2,2,1,2,3,3,2,3,1,4,3,3,4,4,1,3,3,4,3,1,1,1,3,0,0,3,4,1,3
15061257,0,0,4,4,0,4,3,2,1,1,4,2,4,3,1,4,4,2,4,4,0,3,4,4,3,0,2,2,4,0,0,3,4,2,4
15061258,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061259,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061261,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061262,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,2,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061263,1,1,4,4,0,4,1,0,2,0,4,3,1,4,0,2,4,3,3,3,0,0,4,2,3,1,3,3,1,2,1,4,3,0,4
15061264,1,1,4,3,0,NA,2,1,3,1,4,3,2,3,1,2,4,2,3,3,0,1,4,2,2,NA,3,3,3,2,1,4,2,2,4
15061265,0,2,4,4,0,4,3,1,2,3,4,3,3,1,3,4,3,0,4,4,1,1,4,4,4,0,4,4,3,0,0,3,4,2,4
15061270,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061271,0,1,4,3,0,4,4,1,3,1,3,1,3,2,1,4,4,2,4,4,1,1,4,4,4,2,4,4,3,0,0,2,4,1,4
15061273,0,2,4,4,0,4,3,1,2,3,4,3,3,1,3,4,3,0,4,4,1,1,4,4,4,0,4,4,3,0,0,3,4,2,4
15061274,0,0,4,4,0,4,2,0,3,3,2,4,2,1,0,4,3,2,4,4,1,0,4,4,4,2,4,4,4,0,0,2,4,1,4
15061277,0,1,4,4,1,4,3,1,0,4,4,4,3,2,0,4,4,2,4,4,1,1,4,4,4,1,1,1,2,0,0,3,4,1,3
15061279,0,0,4,4,0,4,3,0,1,2,4,3,3,3,0,4,4,2,4,4,1,2,4,4,4,1,4,4,4,0,0,2,4,1,4
15061281,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061283,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061286,0,1,4,3,0,4,4,1,3,1,3,1,3,2,1,4,4,2,4,4,1,1,4,4,4,2,4,4,3,0,0,2,4,1,4
15061288,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061289,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061290,0,2,4,3,1,4,4,1,0,2,3,3,1,1,2,3,4,1,3,4,1,1,4,3,4,1,3,3,3,0,0,4,3,1,3
15061291,0,1,4,4,0,4,3,1,3,3,3,4,1,2,1,4,3,2,4,4,0,2,4,4,4,0,4,4,4,0,0,3,4,1,4
15061293,0,2,4,4,0,4,2,1,1,1,2,1,2,2,1,4,3,1,4,4,2,3,4,4,3,0,2,2,4,0,0,3,4,1,4
15061295,0,2,4,4,0,4,2,2,1,0,3,1,3,2,1,4,3,3,4,4,2,2,4,4,3,0,2,2,4,0,0,4,4,4,4
15061296,0,0,4,4,0,4,3,1,2,2,3,3,2,2,2,4,3,1,4,4,1,2,4,4,4,1,4,4,4,0,0,3,4,1,4
15061297,0,2,4,4,1,4,2,2,1,2,3,3,2,3,1,4,3,3,4,4,1,3,3,4,3,1,1,1,3,0,0,3,4,1,3
15061298,0,2,4,2,0,4,4,2,2,1,1,1,3,2,2,3,4,2,4,4,2,3,4,3,4,1,4,4,3,1,0,2,4,1,4
15061300,0,1,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15061301,0,2,4,2,0,4,4,2,2,1,1,1,3,2,2,3,4,2,4,4,1,3,4,3,4,1,4,4,3,1,0,2,4,1,4
15061302,0,0,4,4,0,4,3,1,1,3,3,3,3,3,0,3,4,2,4,4,2,3,4,3,3,0,4,4,4,0,0,2,4,1,4
15061303,0,2,4,3,2,4,3,2,1,3,3,3,3,3,3,4,4,1,4,4,1,1,3,4,4,1,2,1,2,0,0,4,4,1,2
15061305,0,2,4,4,0,4,4,2,1,3,3,3,3,3,2,3,3,2,4,4,1,2,4,3,3,0,4,4,3,0,0,1,4,1,4
15061307,0,1,4,3,0,4,3,2,2,4,3,4,2,1,0,4,4,3,3,2,1,2,3,4,4,0,3,3,4,0,1,3,3,3,3
15061312,0,1,4,4,0,4,3,1,3,3,3,4,1,2,1,4,3,2,4,4,0,2,4,4,4,0,4,4,4,0,0,3,4,1,4
15061313,0,0,4,4,0,4,4,1,4,1,3,4,4,2,0,1,4,4,4,4,0,1,4,NA,4,0,4,4,3,2,0,2,4,2,4
15061314,0,0,4,4,0,4,4,1,2,2,2,3,3,2,0,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,0,4,0,4
15061317,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061320,0,1,4,1,1,4,2,0,0,2,2,3,3,0,2,3,3,3,1,4,2,4,NA,3,4,0,4,4,2,0,0,2,3,1,3
15061323,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061324,0,1,4,3,1,2,4,4,0,0,3,1,2,2,1,1,4,3,3,4,2,3,4,3,2,2,2,2,3,NA,0,4,3,2,3
15061327,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061329,0,1,4,4,0,4,2,3,2,1,3,2,2,2,2,4,3,2,4,4,2,3,4,4,4,1,4,4,4,0,0,2,4,1,4
15061330,0,1,4,4,1,4,2,0,0,3,3,3,1,2,1,2,3,2,3,4,1,1,4,2,3,0,3,3,3,2,0,3,3,3,3
15061331,0,1,4,4,0,3,3,0,1,3,2,3,1,2,1,4,3,3,4,4,0,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061335,0,2,4,4,0,4,2,1,2,2,3,2,1,2,2,4,4,2,4,4,2,2,4,4,3,0,4,4,3,0,0,3,4,0,4
15061336,0,0,4,4,0,4,3,1,2,2,3,3,1,3,1,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,3,4,0,4
15061340,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061342,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061344,0,0,4,3,0,4,2,1,1,3,4,3,3,3,1,4,3,0,4,4,1,3,4,4,4,0,3,3,3,1,0,3,4,1,4
15061345,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061346,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061347,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061349,0,1,4,4,0,3,3,1,2,3,2,4,1,3,1,4,3,2,4,4,0,1,4,4,3,0,4,4,3,0,0,2,4,1,4
15061352,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061353,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061355,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061360,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061364,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061365,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061367,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061368,0,1,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15061369,0,2,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15061370,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061377,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061378,0,2,4,4,0,4,2,1,2,2,3,2,1,2,2,4,4,2,4,4,2,2,4,4,3,0,4,4,3,0,0,3,4,0,4
15061380,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061382,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061383,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061384,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061385,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061386,0,2,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15061388,0,1,4,4,0,4,3,2,3,1,3,1,2,2,2,4,3,2,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,3,4
15061389,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061390,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061392,0,2,4,4,0,4,2,2,1,1,3,2,2,1,2,4,4,2,4,4,0,2,4,4,4,1,4,4,3,0,0,3,4,0,4
15061394,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061396,1,1,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061404,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061406,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061410,0,1,4,3,1,4,4,1,2,2,2,3,1,3,0,3,3,4,3,2,1,4,3,4,2,1,3,3,3,0,1,3,3,1,3
15061411,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061414,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061415,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15061417,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061418,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061419,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061420,0,1,4,1,1,4,2,0,0,2,2,3,3,0,2,3,3,3,1,4,2,4,NA,3,4,0,4,4,2,0,0,2,3,1,3
15061421,0,3,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061422,0,1,4,4,0,4,4,1,0,1,3,1,4,3,3,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061423,0,1,4,4,0,4,4,1,0,1,3,1,4,3,3,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061424,0,1,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,3,4
15061425,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061430,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061434,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15061435,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061436,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,1,2,3,0,0,3,4,1,3
15061437,0,0,4,4,0,4,4,1,1,3,2,3,1,4,1,4,3,2,4,4,0,2,4,4,3,0,1,2,3,0,0,4,4,0,4
15061438,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061439,0,0,4,4,0,4,4,1,1,3,2,3,1,4,1,4,3,2,4,4,0,2,4,4,3,0,2,2,3,0,0,4,4,0,4
15061441,0,2,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15061442,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061443,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,1,3
15061444,0,1,4,4,0,4,3,1,1,3,3,3,3,4,0,4,3,2,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,0,4
15061445,0,1,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15061447,NA,1,4,4,0,4,4,2,0,2,3,1,3,3,2,4,2,2,4,4,0,2,4,4,4,0,4,NA,4,0,0,2,4,1,4
15061453,0,2,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15061458,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061459,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061461,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061462,0,0,4,4,0,4,4,1,1,3,2,3,1,4,1,4,3,2,4,4,0,2,4,4,3,0,2,2,3,0,0,4,4,0,4
15061463,0,1,4,4,0,4,4,2,1,1,3,1,4,2,2,4,3,2,4,4,0,2,4,3,4,0,4,4,4,0,0,2,4,1,4
15061469,0,0,4,3,0,4,2,1,1,3,4,3,3,3,1,4,3,0,4,4,1,3,4,4,4,0,3,3,3,1,0,3,4,1,4
15061470,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061471,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061475,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061477,0,1,4,4,0,4,3,1,1,3,3,3,3,4,0,4,3,2,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,0,4
15061478,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061479,0,1,4,4,0,4,4,2,0,1,3,1,4,3,3,4,2,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061480,0,2,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15061481,0,0,4,4,0,4,4,1,4,1,3,4,4,2,0,1,4,4,4,4,0,1,4,NA,4,0,4,4,3,2,0,3,4,2,4
15061482,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,2,3
15061484,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061485,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,2,3
15061487,0,1,4,4,0,4,4,2,1,2,3,2,3,2,0,4,3,3,4,4,2,2,4,4,4,1,3,3,4,0,0,4,4,0,4
15061488,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061489,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061490,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061492,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061493,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061495,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061498,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,2,4,4,1,2,4,4,4,1,4,NA,4,0,0,3,4,2,4
15061500,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,2,3
15061501,0,0,4,4,0,4,2,2,4,2,1,3,3,4,1,4,3,3,4,4,2,1,4,4,4,1,2,2,4,0,0,2,4,0,4
15061503,0,1,4,4,0,4,4,1,0,1,3,1,4,3,3,4,2,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061504,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
