Prefix,HCL_component,Traits,Models,Predictive_ability
PCSprout,H,PCSprout.H,BA,0.364
PCSprout,H,PCSprout.H,BA,0.384
PCSprout,H,PCSprout.H,BA,0.248
PCSprout,H,PCSprout.H,BA,-0.02
PCSprout,H,PCSprout.H,BA,0.273
PCSprout,H,PCSprout.H,BA,0.407
PCSprout,H,PCSprout.H,BA,0.352
PCSprout,H,PCSprout.H,BA,0.148
PCSprout,H,PCSprout.H,BA,0.369
PCSprout,H,PCSprout.H,BA,0.379
PCSprout,H,PCSprout.H,BB,0.321
PCSprout,H,PCSprout.H,BB,0.226
PCSprout,H,PCSprout.H,BB,0.34
PCSprout,H,PCSprout.H,BB,0.258
PCSprout,H,PCSprout.H,BB,0.36
PCSprout,H,PCSprout.H,BB,0.05
PCSprout,H,PCSprout.H,BB,0.326
PCSprout,H,PCSprout.H,BB,0.34
PCSprout,H,PCSprout.H,BB,0.391
PCSprout,H,PCSprout.H,BB,0.238
PCSprout,H,PCSprout.H,BB,0.358
PCSprout,H,PCSprout.H,BB,0.161
PCSprout,H,PCSprout.H,BB,-0.063
PCSprout,H,PCSprout.H,BB,0.137
PCSprout,H,PCSprout.H,BB,0.246
PCSprout,H,PCSprout.H,BB,0.213
PCSprout,H,PCSprout.H,BB,0.345
PCSprout,H,PCSprout.H,BB,0.221
PCSprout,H,PCSprout.H,BB,0.341
PCSprout,H,PCSprout.H,BB,0.34
PCSprout,H,PCSprout.H,BB,0.209
PCSprout,H,PCSprout.H,BB,0.11
PCSprout,H,PCSprout.H,BB,0.182
PCSprout,H,PCSprout.H,BB,0.368
PCSprout,H,PCSprout.H,BB,0.286
PCSprout,H,PCSprout.H,BC,0.366
PCSprout,H,PCSprout.H,BC,0.324
PCSprout,H,PCSprout.H,BC,0.294
PCSprout,H,PCSprout.H,BC,0.422
PCSprout,H,PCSprout.H,BC,0.379
PCSprout,H,PCSprout.H,BC,0.479
PCSprout,H,PCSprout.H,BC,0.32
PCSprout,H,PCSprout.H,BC,-0.062
PCSprout,H,PCSprout.H,BC,0.408
PCSprout,H,PCSprout.H,BC,0.412
PCSprout,H,PCSprout.H,BC,0.411
PCSprout,H,PCSprout.H,BC,0.347
PCSprout,H,PCSprout.H,BC,0.282
PCSprout,H,PCSprout.H,BC,0.367
PCSprout,H,PCSprout.H,BC,0.34
PCSprout,H,PCSprout.H,BC,0.338
PCSprout,H,PCSprout.H,BC,0.384
PCSprout,H,PCSprout.H,BC,0.129
PCSprout,H,PCSprout.H,BC,0.402
PCSprout,H,PCSprout.H,BC,0.365
PCSprout,H,PCSprout.H,BC,0.421
PCSprout,H,PCSprout.H,BC,0.205
PCSprout,H,PCSprout.H,BC,0.003
PCSprout,H,PCSprout.H,BC,0.373
PCSprout,H,PCSprout.H,BC,0.428
PCSprout,H,PCSprout.H,BL,0.219
PCSprout,H,PCSprout.H,BL,0.076
PCSprout,H,PCSprout.H,BL,0.254
PCSprout,H,PCSprout.H,BL,0.394
PCSprout,H,PCSprout.H,BL,0.327
PCSprout,H,PCSprout.H,BL,0.226
PCSprout,H,PCSprout.H,BL,0.278
PCSprout,H,PCSprout.H,BL,0.275
PCSprout,H,PCSprout.H,BL,0.439
PCSprout,H,PCSprout.H,BL,0.252
PCSprout,H,PCSprout.H,BL,0.349
PCSprout,H,PCSprout.H,BL,0.39
PCSprout,H,PCSprout.H,BL,0.057
PCSprout,H,PCSprout.H,BL,0.167
PCSprout,H,PCSprout.H,BL,0.426
PCSprout,H,PCSprout.H,BL,0.277
PCSprout,H,PCSprout.H,BL,0.33
PCSprout,H,PCSprout.H,BL,0.399
PCSprout,H,PCSprout.H,BL,0.306
PCSprout,H,PCSprout.H,BL,0.417
PCSprout,H,PCSprout.H,BL,0.112
PCSprout,H,PCSprout.H,BL,0.346
PCSprout,H,PCSprout.H,BL,0.41
PCSprout,H,PCSprout.H,BL,0.387
PCSprout,H,PCSprout.H,BL,0.315
PCSprout,H,PCSprout.H,BRR,0.353
PCSprout,H,PCSprout.H,BRR,0.316
PCSprout,H,PCSprout.H,BRR,0.404
PCSprout,H,PCSprout.H,BRR,0.256
PCSprout,H,PCSprout.H,BRR,0.427
PCSprout,H,PCSprout.H,BRR,0.446
PCSprout,H,PCSprout.H,BRR,0.266
PCSprout,H,PCSprout.H,BRR,0.362
PCSprout,H,PCSprout.H,BRR,0.364
PCSprout,H,PCSprout.H,BRR,0.39
PCSprout,H,PCSprout.H,BRR,0.419
PCSprout,H,PCSprout.H,BRR,0.063
PCSprout,H,PCSprout.H,BRR,0.357
PCSprout,H,PCSprout.H,BRR,0.425
PCSprout,H,PCSprout.H,BRR,0.144
PCSprout,H,PCSprout.H,BRR,0.422
PCSprout,H,PCSprout.H,BRR,0.146
PCSprout,H,PCSprout.H,BRR,0.418
PCSprout,H,PCSprout.H,BRR,0.307
PCSprout,H,PCSprout.H,BRR,0.348
PCSprout,H,PCSprout.H,BRR,0.358
PCSprout,H,PCSprout.H,BRR,0.505
PCSprout,H,PCSprout.H,BRR,0.112
PCSprout,H,PCSprout.H,BRR,0.041
PCSprout,H,PCSprout.H,BRR,0.43
PCSprout,H,PCSprout.H,GBLUP,0.338
PCSprout,H,PCSprout.H,GBLUP,0.313
PCSprout,H,PCSprout.H,GBLUP,0.316
PCSprout,H,PCSprout.H,GBLUP,0.117
PCSprout,H,PCSprout.H,GBLUP,0.249
PCSprout,H,PCSprout.H,GBLUP,0.318
PCSprout,H,PCSprout.H,GBLUP,0.198
PCSprout,H,PCSprout.H,GBLUP,0.29
PCSprout,H,PCSprout.H,GBLUP,0.38
PCSprout,H,PCSprout.H,GBLUP,0.371
PCSprout,H,PCSprout.H,GBLUP,0.403
PCSprout,H,PCSprout.H,GBLUP,0.36
PCSprout,H,PCSprout.H,GBLUP,0.146
PCSprout,H,PCSprout.H,GBLUP,0.065
PCSprout,H,PCSprout.H,GBLUP,0.245
PCSprout,H,PCSprout.H,GBLUP,0.25
PCSprout,H,PCSprout.H,GBLUP,0.04
PCSprout,H,PCSprout.H,GBLUP,0.316
PCSprout,H,PCSprout.H,GBLUP,0.384
PCSprout,H,PCSprout.H,GBLUP,0.391
PCSprout,H,PCSprout.H,GBLUP,0.429
PCSprout,H,PCSprout.H,GBLUP,0.368
PCSprout,H,PCSprout.H,GBLUP,0.073
PCSprout,H,PCSprout.H,GBLUP,0.407
PCSprout,H,PCSprout.H,GBLUP,0.135
PCSprout,H,PCSprout.H,RKHS,0.406
PCSprout,H,PCSprout.H,RKHS,0.398
PCSprout,H,PCSprout.H,RKHS,0.476
PCSprout,H,PCSprout.H,RKHS,0.31
PCSprout,H,PCSprout.H,RKHS,0.317
PCSprout,H,PCSprout.H,RKHS,0.386
PCSprout,H,PCSprout.H,RKHS,0.429
PCSprout,H,PCSprout.H,RKHS,0.379
PCSprout,H,PCSprout.H,RKHS,0.398
PCSprout,H,PCSprout.H,RKHS,0.156
PCSprout,H,PCSprout.H,RKHS,0.401
PCSprout,H,PCSprout.H,RKHS,0.159
PCSprout,H,PCSprout.H,RKHS,0.362
PCSprout,H,PCSprout.H,RKHS,0.533
PCSprout,H,PCSprout.H,RKHS,0.346
PCSprout,H,PCSprout.H,RKHS,0.467
PCSprout,H,PCSprout.H,RKHS,0.132
PCSprout,H,PCSprout.H,RKHS,0.336
PCSprout,H,PCSprout.H,RKHS,0.419
PCSprout,H,PCSprout.H,RKHS,0.385
PCSprout,H,PCSprout.H,RKHS,0.257
PCSprout,H,PCSprout.H,RKHS,0.368
PCSprout,H,PCSprout.H,RKHS,0.286
PCSprout,H,PCSprout.H,RKHS,0.488
PCSprout,H,PCSprout.H,RKHS,0.36
PCSprout,L,PCSprout.L,BA,0.55
PCSprout,L,PCSprout.L,BA,0.333
PCSprout,L,PCSprout.L,BA,0.501
PCSprout,L,PCSprout.L,BA,0.399
PCSprout,L,PCSprout.L,BA,0.481
PCSprout,L,PCSprout.L,BA,0.514
PCSprout,L,PCSprout.L,BA,0.368
PCSprout,L,PCSprout.L,BA,0.517
PCSprout,L,PCSprout.L,BA,0.343
PCSprout,L,PCSprout.L,BA,0.386
PCSprout,L,PCSprout.L,BA,0.391
PCSprout,L,PCSprout.L,BA,0.203
PCSprout,L,PCSprout.L,BA,0.493
PCSprout,L,PCSprout.L,BA,0.55
PCSprout,L,PCSprout.L,BA,0.483
PCSprout,L,PCSprout.L,BA,0.429
PCSprout,L,PCSprout.L,BA,0.39
PCSprout,L,PCSprout.L,BA,0.5
PCSprout,L,PCSprout.L,BA,0.355
PCSprout,L,PCSprout.L,BA,0.51
PCSprout,L,PCSprout.L,BA,0.545
PCSprout,L,PCSprout.L,BA,0.422
PCSprout,L,PCSprout.L,BA,0.287
PCSprout,L,PCSprout.L,BA,0.442
PCSprout,L,PCSprout.L,BA,0.477
PCSprout,L,PCSprout.L,BB,0.418
PCSprout,L,PCSprout.L,BB,0.374
PCSprout,L,PCSprout.L,BB,0.341
PCSprout,L,PCSprout.L,BB,0.466
PCSprout,L,PCSprout.L,BB,0.599
PCSprout,L,PCSprout.L,BB,0.525
PCSprout,L,PCSprout.L,BB,0.513
PCSprout,L,PCSprout.L,BB,0.501
PCSprout,L,PCSprout.L,BB,0.362
PCSprout,L,PCSprout.L,BB,0.456
PCSprout,L,PCSprout.L,BB,0.515
PCSprout,L,PCSprout.L,BB,0.4
PCSprout,L,PCSprout.L,BB,0.428
PCSprout,L,PCSprout.L,BB,0.36
PCSprout,L,PCSprout.L,BB,0.403
PCSprout,L,PCSprout.L,BB,0.54
PCSprout,L,PCSprout.L,BB,0.569
PCSprout,L,PCSprout.L,BB,0.407
PCSprout,L,PCSprout.L,BB,0.575
PCSprout,L,PCSprout.L,BB,0.264
PCSprout,L,PCSprout.L,BB,0.412
PCSprout,L,PCSprout.L,BB,0.508
PCSprout,L,PCSprout.L,BB,0.342
PCSprout,L,PCSprout.L,BB,0.403
PCSprout,L,PCSprout.L,BB,0.548
PCSprout,L,PCSprout.L,BC,0.499
PCSprout,L,PCSprout.L,BC,0.339
PCSprout,L,PCSprout.L,BC,0.518
PCSprout,L,PCSprout.L,BC,0.445
PCSprout,L,PCSprout.L,BC,0.432
PCSprout,L,PCSprout.L,BC,0.4
PCSprout,L,PCSprout.L,BC,0.352
PCSprout,L,PCSprout.L,BC,0.517
PCSprout,L,PCSprout.L,BC,0.422
PCSprout,L,PCSprout.L,BC,0.575
PCSprout,L,PCSprout.L,BC,0.405
PCSprout,L,PCSprout.L,BC,0.447
PCSprout,L,PCSprout.L,BC,0.361
PCSprout,L,PCSprout.L,BC,0.533
PCSprout,L,PCSprout.L,BC,0.605
PCSprout,L,PCSprout.L,BC,0.595
PCSprout,L,PCSprout.L,BC,0.353
PCSprout,L,PCSprout.L,BC,0.433
PCSprout,L,PCSprout.L,BC,0.517
PCSprout,L,PCSprout.L,BC,0.455
PCSprout,L,PCSprout.L,BC,0.387
PCSprout,L,PCSprout.L,BC,0.419
PCSprout,L,PCSprout.L,BC,0.483
PCSprout,L,PCSprout.L,BC,0.445
PCSprout,L,PCSprout.L,BC,0.385
PCSprout,L,PCSprout.L,BL,0.338
PCSprout,L,PCSprout.L,BL,0.401
PCSprout,L,PCSprout.L,BL,0.441
PCSprout,L,PCSprout.L,BL,0.364
PCSprout,L,PCSprout.L,BL,0.481
PCSprout,L,PCSprout.L,BL,0.343
PCSprout,L,PCSprout.L,BL,0.505
PCSprout,L,PCSprout.L,BL,0.414
PCSprout,L,PCSprout.L,BL,0.453
PCSprout,L,PCSprout.L,BL,0.446
PCSprout,L,PCSprout.L,BL,0.356
PCSprout,L,PCSprout.L,BL,0.471
PCSprout,L,PCSprout.L,BL,0.485
PCSprout,L,PCSprout.L,BL,0.493
PCSprout,L,PCSprout.L,BL,0.437
PCSprout,L,PCSprout.L,BL,0.377
PCSprout,L,PCSprout.L,BL,0.539
PCSprout,L,PCSprout.L,BL,0.376
PCSprout,L,PCSprout.L,BL,0.411
PCSprout,L,PCSprout.L,BL,0.542
PCSprout,L,PCSprout.L,BL,0.378
PCSprout,L,PCSprout.L,BL,0.433
PCSprout,L,PCSprout.L,BL,0.467
PCSprout,L,PCSprout.L,BL,0.539
PCSprout,L,PCSprout.L,BL,0.311
PCSprout,L,PCSprout.L,BRR,0.506
PCSprout,L,PCSprout.L,BRR,0.335
PCSprout,L,PCSprout.L,BRR,0.372
PCSprout,L,PCSprout.L,BRR,0.49
PCSprout,L,PCSprout.L,BRR,0.55
PCSprout,L,PCSprout.L,BRR,0.372
PCSprout,L,PCSprout.L,BRR,0.452
PCSprout,L,PCSprout.L,BRR,0.601
PCSprout,L,PCSprout.L,BRR,0.415
PCSprout,L,PCSprout.L,BRR,0.446
PCSprout,L,PCSprout.L,BRR,0.495
PCSprout,L,PCSprout.L,BRR,0.432
PCSprout,L,PCSprout.L,BRR,0.351
PCSprout,L,PCSprout.L,BRR,0.403
PCSprout,L,PCSprout.L,BRR,0.44
PCSprout,L,PCSprout.L,BRR,0.5
PCSprout,L,PCSprout.L,BRR,0.507
PCSprout,L,PCSprout.L,BRR,0.465
PCSprout,L,PCSprout.L,BRR,0.299
PCSprout,L,PCSprout.L,BRR,0.392
PCSprout,L,PCSprout.L,BRR,0.41
PCSprout,L,PCSprout.L,BRR,0.318
PCSprout,L,PCSprout.L,BRR,0.519
PCSprout,L,PCSprout.L,BRR,0.492
PCSprout,L,PCSprout.L,BRR,0.475
PCSprout,L,PCSprout.L,GBLUP,0.533
PCSprout,L,PCSprout.L,GBLUP,0.443
PCSprout,L,PCSprout.L,GBLUP,0.449
PCSprout,L,PCSprout.L,GBLUP,0.46
PCSprout,L,PCSprout.L,GBLUP,0.334
PCSprout,L,PCSprout.L,GBLUP,0.474
PCSprout,L,PCSprout.L,GBLUP,0.501
PCSprout,L,PCSprout.L,GBLUP,0.375
PCSprout,L,PCSprout.L,GBLUP,0.292
PCSprout,L,PCSprout.L,GBLUP,0.417
PCSprout,L,PCSprout.L,GBLUP,0.376
PCSprout,L,PCSprout.L,GBLUP,0.64
PCSprout,L,PCSprout.L,GBLUP,0.492
PCSprout,L,PCSprout.L,GBLUP,0.352
PCSprout,L,PCSprout.L,GBLUP,0.345
PCSprout,L,PCSprout.L,GBLUP,0.327
PCSprout,L,PCSprout.L,GBLUP,0.572
PCSprout,L,PCSprout.L,GBLUP,0.288
PCSprout,L,PCSprout.L,GBLUP,0.526
PCSprout,L,PCSprout.L,GBLUP,0.432
PCSprout,L,PCSprout.L,GBLUP,0.495
PCSprout,L,PCSprout.L,GBLUP,0.167
PCSprout,L,PCSprout.L,GBLUP,0.66
PCSprout,L,PCSprout.L,GBLUP,0.466
PCSprout,L,PCSprout.L,GBLUP,0.437
PCSprout,L,PCSprout.L,RKHS,0.329
PCSprout,L,PCSprout.L,RKHS,0.374
PCSprout,L,PCSprout.L,RKHS,0.448
PCSprout,L,PCSprout.L,RKHS,0.443
PCSprout,L,PCSprout.L,RKHS,0.6
PCSprout,L,PCSprout.L,RKHS,0.461
PCSprout,L,PCSprout.L,RKHS,0.478
PCSprout,L,PCSprout.L,RKHS,0.483
PCSprout,L,PCSprout.L,RKHS,0.451
PCSprout,L,PCSprout.L,RKHS,0.401
PCSprout,L,PCSprout.L,RKHS,0.384
PCSprout,L,PCSprout.L,RKHS,0.379
PCSprout,L,PCSprout.L,RKHS,0.458
PCSprout,L,PCSprout.L,RKHS,0.493
PCSprout,L,PCSprout.L,RKHS,0.399
PCSprout,L,PCSprout.L,RKHS,0.425
PCSprout,L,PCSprout.L,RKHS,0.354
PCSprout,L,PCSprout.L,RKHS,0.415
PCSprout,L,PCSprout.L,RKHS,0.462
PCSprout,L,PCSprout.L,RKHS,0.464
PCSprout,L,PCSprout.L,RKHS,0.526
PCSprout,L,PCSprout.L,RKHS,0.554
PCSprout,L,PCSprout.L,RKHS,0.441
PCSprout,L,PCSprout.L,RKHS,0.462
PCSprout,L,PCSprout.L,RKHS,0.276
PCFlower,C,PCFlower.C,BA,0.749
PCFlower,C,PCFlower.C,BA,0.279
PCFlower,C,PCFlower.C,BA,0.63
PCFlower,C,PCFlower.C,BA,0.712
PCFlower,C,PCFlower.C,BA,0.499
PCFlower,C,PCFlower.C,BA,0.634
PCFlower,C,PCFlower.C,BA,0.483
PCFlower,C,PCFlower.C,BA,0.489
PCFlower,C,PCFlower.C,BA,0.654
PCFlower,C,PCFlower.C,BA,0.763
PCFlower,C,PCFlower.C,BA,0.746
PCFlower,C,PCFlower.C,BA,0.686
PCFlower,C,PCFlower.C,BA,0.558
PCFlower,C,PCFlower.C,BA,0.502
PCFlower,C,PCFlower.C,BA,0.597
PCFlower,C,PCFlower.C,BA,0.681
PCFlower,C,PCFlower.C,BA,0.509
PCFlower,C,PCFlower.C,BA,0.446
PCFlower,C,PCFlower.C,BA,0.691
PCFlower,C,PCFlower.C,BA,0.714
PCFlower,C,PCFlower.C,BA,0.671
PCFlower,C,PCFlower.C,BA,0.611
PCFlower,C,PCFlower.C,BA,0.427
PCFlower,C,PCFlower.C,BA,0.545
PCFlower,C,PCFlower.C,BA,0.726
PCFlower,C,PCFlower.C,BB,0.384
PCFlower,C,PCFlower.C,BB,0.432
PCFlower,C,PCFlower.C,BB,0.58
PCFlower,C,PCFlower.C,BB,0.741
PCFlower,C,PCFlower.C,BB,0.664
PCFlower,C,PCFlower.C,BB,0.62
PCFlower,C,PCFlower.C,BB,0.604
PCFlower,C,PCFlower.C,BB,0.744
PCFlower,C,PCFlower.C,BB,0.488
PCFlower,C,PCFlower.C,BB,0.643
PCFlower,C,PCFlower.C,BB,0.505
PCFlower,C,PCFlower.C,BB,0.592
PCFlower,C,PCFlower.C,BB,0.774
PCFlower,C,PCFlower.C,BB,0.613
PCFlower,C,PCFlower.C,BB,0.494
PCFlower,C,PCFlower.C,BB,0.353
PCFlower,C,PCFlower.C,BB,0.665
PCFlower,C,PCFlower.C,BB,0.652
PCFlower,C,PCFlower.C,BB,0.7
PCFlower,C,PCFlower.C,BB,0.513
PCFlower,C,PCFlower.C,BB,0.674
PCFlower,C,PCFlower.C,BB,0.699
PCFlower,C,PCFlower.C,BB,0.483
PCFlower,C,PCFlower.C,BB,0.435
PCFlower,C,PCFlower.C,BB,0.64
PCFlower,C,PCFlower.C,BC,0.627
PCFlower,C,PCFlower.C,BC,0.669
PCFlower,C,PCFlower.C,BC,0.646
PCFlower,C,PCFlower.C,BC,0.696
PCFlower,C,PCFlower.C,BC,0.477
PCFlower,C,PCFlower.C,BC,0.572
PCFlower,C,PCFlower.C,BC,0.512
PCFlower,C,PCFlower.C,BC,0.619
PCFlower,C,PCFlower.C,BC,0.701
PCFlower,C,PCFlower.C,BC,0.652
PCFlower,C,PCFlower.C,BC,0.514
