SAMPLES,c1_10269,c1_11211,c1_12858,c1_13006,c1_13515,c1_15225,c1_15470,c1_16534,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_513,c1_5837,c1_6192,c1_7871,c1_7872,c1_7874,c1_8069,c2_10681,c2_12976,c2_14490,c2_14491,c2_14980,c2_15047,c2_19135,c2_21041,c2_22024,c2_23833,c2_23835,c2_25179,c2_27270,c2_27644,c2_27900,c2_32257,c2_3318,c2_34091,c2_39029,c2_4030,c2_45035,c2_45914,c2_47202,c2_49017,c2_53347,c2_53914,c2_58249,c2_686
15061522,2,2,3,2,3,1,2,2,1,3,3,2,0,2,2,0,1,3,4,4,0,4,4,2,2,3,2,1,3,0,1,0,4,2,3,2,1,4,2,0,3,3,1,3,4,2,1,2,1,2
15060081,4,3,4,2,2,1,1,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,2,3,1,2,4,3,0,1,2,1,3,3,1,0,2,2,2
15061656,4,3,4,1,3,0,1,2,2,4,4,3,2,1,2,2,0,3,4,4,0,4,2,1,4,1,0,3,2,2,1,0,4,3,4,1,2,4,4,0,1,2,0,2,4,NA,1,2,2,2
15061759,4,2,4,1,3,0,2,2,1,4,4,4,1,2,3,1,0,4,4,4,0,2,4,2,3,4,0,2,4,0,2,0,4,4,3,2,2,4,3,1,0,1,0,4,4,1,0,NA,2,3
15061928,4,2,4,2,4,0,2,2,0,4,4,2,0,1,3,2,1,3,3,3,1,3,4,4,4,1,1,3,1,1,2,0,4,4,3,2,1,3,3,0,2,0,1,3,1,1,0,2,3,3
15061454,4,1,4,0,3,2,0,0,1,4,4,2,0,2,1,1,0,3,2,2,0,4,4,3,3,3,2,4,2,0,2,0,4,2,3,2,1,3,1,0,1,3,1,3,4,0,0,1,2,4
15061605,4,1,3,2,3,3,0,2,1,3,3,2,1,3,2,3,0,4,3,3,0,1,4,1,4,1,1,3,2,0,2,0,4,4,4,2,1,3,3,0,1,4,0,2,4,1,2,3,1,3
15060087,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061619,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15060090,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061731,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061655,4,1,3,1,4,2,2,2,3,4,3,3,1,3,2,1,0,3,3,3,1,3,3,2,4,3,1,1,2,1,2,0,4,2,3,1,3,3,3,1,2,2,1,1,4,1,1,2,3,1
15061661,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061499,4,1,4,2,4,0,0,1,1,4,4,2,1,2,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061647,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,1,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061612,3,3,3,1,4,2,2,2,2,3,4,0,0,2,3,4,0,4,3,4,0,4,4,2,3,4,2,1,2,0,0,0,4,4,3,1,2,4,3,0,1,1,1,3,4,1,1,2,2,3
15061742,4,1,4,2,4,0,0,1,1,4,4,2,1,1,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061710,4,2,3,0,3,1,1,0,1,3,3,4,2,3,3,0,1,3,3,3,1,4,3,1,2,3,2,2,2,0,1,1,3,2,2,4,1,4,3,0,3,3,1,2,3,NA,1,3,4,1
15062372,4,0,4,2,2,2,1,1,1,4,3,4,1,3,1,3,1,3,3,3,1,4,3,3,3,4,2,1,3,0,3,1,3,3,3,1,2,3,3,0,2,2,2,4,3,1,0,1,2,3
15061583,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,2,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061767,3,2,4,1,3,2,1,1,1,4,3,2,1,3,2,4,1,4,3,3,1,4,3,2,4,3,2,2,1,0,2,1,3,3,3,0,2,4,4,0,3,1,0,4,3,1,0,2,3,1
15062130,3,2,4,1,3,1,0,2,2,4,4,2,1,2,1,4,0,3,4,4,0,3,3,1,4,1,0,2,1,0,1,1,3,4,4,1,1,4,4,0,2,2,1,3,4,1,0,2,2,3
15061637,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061337,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,1,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15062104,4,2,4,2,3,1,1,2,0,4,3,3,0,2,2,3,1,4,3,3,1,4,4,2,4,3,2,0,1,0,2,2,3,3,2,1,2,4,4,1,2,3,0,2,3,0,0,2,3,1
15061579,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15061932,4,2,3,1,2,1,3,1,1,4,3,2,0,4,2,2,2,4,2,4,0,4,3,2,4,4,0,2,1,1,1,1,3,4,4,3,2,3,4,1,2,1,0,4,4,1,1,3,1,3
15061603,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15060025,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,1,2,2,2,2,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061704,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,2,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061334,4,1,4,2,4,2,2,2,2,4,4,3,1,3,2,2,0,4,4,4,0,4,3,3,3,3,0,1,1,0,1,1,3,4,3,0,2,4,4,0,1,1,0,2,4,0,0,3,2,2
15061631,4,2,3,1,3,1,1,0,1,3,3,4,2,3,3,0,1,3,3,3,1,4,3,1,2,3,2,2,2,0,1,1,3,3,2,3,1,4,3,0,2,3,1,2,3,2,1,3,4,1
15060964,4,2,4,1,4,1,1,1,1,4,4,2,0,2,4,4,1,4,4,4,0,4,4,2,2,3,0,4,3,2,2,1,3,3,3,0,0,4,4,2,2,3,1,2,4,0,1,2,3,0
15061778,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061718,4,1,4,0,3,2,0,0,1,4,4,2,0,2,1,2,0,3,2,2,0,4,4,3,3,3,2,4,2,0,2,0,4,2,3,2,1,3,2,0,1,3,1,3,4,0,0,1,2,4
15061486,4,1,3,2,4,0,3,1,3,3,4,2,0,3,2,3,0,4,4,4,0,2,2,3,4,2,2,1,0,3,0,0,4,4,2,1,0,4,1,2,0,2,1,3,4,1,1,1,1,2
15060214,4,2,4,1,1,1,1,1,2,4,4,3,1,3,2,1,2,4,2,3,0,4,3,3,4,3,2,2,2,2,1,0,4,4,4,3,1,4,3,1,2,1,1,3,4,2,0,2,1,3
15061333,4,1,4,2,4,3,2,3,1,4,3,1,0,2,3,2,1,3,3,3,1,4,4,2,4,4,2,1,3,0,1,0,4,3,3,0,0,4,3,1,0,1,0,4,2,0,0,2,1,3
15061962,4,2,3,1,2,1,3,1,1,4,3,2,0,4,2,2,2,4,2,4,0,4,3,2,4,4,0,2,1,1,1,1,3,4,4,3,2,3,4,1,2,1,0,4,4,1,1,3,1,3
15061624,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061282,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061529,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15061935,4,2,3,1,2,1,3,1,1,4,3,2,0,4,1,2,2,4,2,4,0,4,3,2,4,4,0,2,1,1,1,1,3,4,4,3,2,3,4,1,2,1,0,4,4,1,1,3,1,3
15061568,4,3,4,3,3,1,2,1,1,4,3,2,0,3,3,4,0,3,4,4,0,3,4,4,3,3,0,1,3,0,1,1,3,4,3,1,1,4,4,0,0,2,0,2,4,0,0,2,1,3
15061491,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061318,3,3,4,1,4,1,2,3,3,4,3,3,2,2,2,2,1,4,4,4,0,3,4,3,3,3,2,2,2,0,2,0,4,4,3,0,1,4,2,0,1,1,0,3,4,1,0,2,2,2
15061361,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061515,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15062123,4,1,4,2,4,0,0,1,1,4,4,2,1,2,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061358,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061428,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061496,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061648,4,2,4,2,4,1,1,0,1,4,3,3,1,3,2,4,1,3,2,3,1,4,3,3,4,2,2,1,2,0,1,1,3,3,3,0,1,4,4,0,0,1,0,3,3,2,0,3,2,0
15061808,4,0,3,4,3,2,1,2,1,3,2,1,1,4,1,2,0,3,3,4,0,2,3,3,3,1,1,2,3,1,2,0,4,3,4,2,2,4,2,0,1,3,0,2,4,2,1,3,2,2
15061600,4,3,4,2,NA,1,1,1,1,4,4,3,0,1,0,2,1,4,4,4,0,4,4,4,3,4,0,3,1,1,2,0,4,3,3,2,0,4,4,0,1,2,0,3,4,2,0,2,2,2
15061730,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061623,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061405,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061299,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061578,4,2,4,2,3,1,1,2,0,4,3,3,0,2,2,3,1,4,3,3,1,4,4,2,4,3,2,0,1,0,2,2,3,3,2,1,2,4,4,1,2,3,0,2,3,0,0,2,3,1
15061476,2,2,4,2,4,2,1,2,3,3,3,4,3,1,1,2,0,4,3,4,0,3,3,3,4,3,2,1,3,0,0,0,4,3,3,2,0,4,2,0,1,1,0,3,4,1,0,1,2,2
15061765,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15062111,4,1,4,3,4,3,1,1,1,4,3,2,1,1,2,2,0,3,2,3,1,3,3,2,4,3,2,0,4,0,1,1,3,3,3,0,3,4,4,1,1,1,0,3,3,2,0,2,2,3
15061397,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061713,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061584,3,0,4,2,2,2,1,2,4,2,4,2,0,3,1,2,0,3,3,4,0,3,3,2,3,3,0,2,2,0,0,0,4,2,4,3,2,4,3,1,0,2,0,2,4,2,0,3,2,2
15061912,3,4,4,0,3,0,2,2,0,4,4,2,2,1,1,2,1,3,1,4,0,4,4,1,3,3,2,1,1,0,0,1,3,4,3,1,1,4,2,2,2,3,0,3,4,0,0,2,4,1
15061260,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,2,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15062099,3,1,3,1,1,3,1,3,3,4,2,2,1,3,2,3,0,3,4,4,0,3,3,2,4,3,0,2,2,0,3,0,4,3,4,2,2,3,4,0,1,1,0,3,4,2,1,2,1,1
15061350,4,2,3,2,3,2,1,1,1,4,4,2,0,2,3,3,0,3,3,3,1,3,4,4,3,3,2,0,2,0,2,2,2,3,3,1,2,4,4,1,3,3,1,4,3,0,1,3,1,3
15060933,4,4,4,2,4,0,2,1,3,1,4,1,1,3,0,2,2,4,4,4,0,3,3,3,2,3,0,3,1,0,3,0,4,1,3,0,0,3,1,1,2,2,1,4,4,3,1,4,4,3
15061548,4,1,4,1,2,1,0,3,2,4,4,2,0,3,1,3,0,3,4,4,0,4,4,2,3,2,0,2,2,1,1,0,4,4,3,2,1,4,4,0,1,2,0,3,4,2,0,2,1,4
15061348,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061560,4,2,4,1,3,1,0,1,2,4,4,2,1,1,2,2,1,2,3,3,0,4,3,2,3,1,2,3,2,0,1,1,3,3,4,0,3,2,4,1,0,2,1,2,4,1,2,3,4,2
15061544,4,3,4,3,4,2,1,3,2,3,4,3,0,4,3,3,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,1,4,3,0,1,0,0,3,4,1,0,1,3,3
15061449,4,1,4,0,3,2,0,0,1,4,4,2,0,2,1,2,0,3,2,2,0,4,4,3,3,3,2,4,2,0,2,0,4,2,3,2,1,3,2,0,1,3,1,3,4,0,0,1,2,4
15062348,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061916,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,2,1,0,2,1,2
15062138,4,3,4,3,NA,2,1,2,2,3,4,2,0,4,3,2,NA,3,4,4,NA,4,4,2,3,2,1,3,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061946,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061676,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15060536,4,4,3,2,4,2,1,1,3,2,4,2,2,2,1,4,1,4,4,4,0,4,4,3,4,2,0,2,0,1,2,1,3,3,3,0,1,2,2,0,3,3,1,2,4,3,1,3,2,1
15061391,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061662,4,1,4,0,3,2,0,0,1,4,4,2,0,2,1,2,0,3,2,2,0,4,4,3,3,3,2,4,2,0,2,0,4,2,3,2,1,3,2,0,1,3,1,3,4,0,0,1,2,4
15061228,3,2,3,1,4,1,1,1,3,4,4,2,2,2,1,3,0,NA,4,4,0,2,2,0,4,2,0,4,3,0,0,0,4,2,4,1,1,4,2,1,2,3,2,2,4,1,1,2,3,2
15061356,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061963,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061338,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15062331,3,3,4,3,3,2,1,1,2,2,NA,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,3,2,1
15062098,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15062114,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15062046,3,4,4,0,3,0,2,2,0,4,4,2,2,1,1,2,1,3,1,4,0,4,4,1,3,3,2,1,1,0,0,1,3,4,3,1,1,4,3,2,2,3,0,3,4,0,0,2,4,1
15062370,4,2,4,2,3,1,1,2,0,4,3,3,0,2,2,3,1,4,3,3,1,4,4,2,4,3,2,0,1,0,2,2,3,3,2,1,2,4,4,1,2,3,0,2,3,0,0,2,3,1
15061685,4,2,4,2,3,1,0,1,1,4,3,1,1,3,2,3,1,3,3,3,1,4,3,2,4,3,2,1,3,0,1,1,3,3,3,1,2,4,3,1,2,2,1,3,3,1,0,2,2,3
15061540,4,1,4,2,4,0,0,1,1,4,4,2,1,2,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061721,4,1,3,3,4,1,4,1,1,4,4,1,0,2,2,4,1,4,3,3,1,2,4,2,3,2,1,2,0,2,3,0,4,4,3,1,1,4,2,1,2,1,1,3,3,2,1,2,2,1
15062074,4,3,4,1,3,2,2,2,2,4,4,3,1,3,3,4,1,3,4,4,0,4,3,3,4,3,0,1,2,1,1,0,4,3,4,1,2,4,4,0,1,2,0,4,4,1,0,2,1,3
15062362,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061689,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061357,4,2,4,2,3,1,1,2,0,4,3,3,0,1,2,3,1,4,3,3,1,4,4,2,4,3,2,0,1,0,2,2,3,3,2,1,2,4,4,1,2,3,0,2,3,0,0,2,3,1
15061376,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061308,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
