SAMPLES,c1_11319,c1_12106,c1_14089,c1_4359,c1_513,c2_15676,c2_15796,c2_20714,c2_24454,c2_26210,c2_27699,c2_27715,c2_27763,c2_28665,c2_28666,c2_28697,c2_2957,c2_34115,c2_3747,c2_39100,c2_4366,c2_45071,c2_46398,c2_48817,c2_49476,c2_50176,c2_51578,c2_52206,c2_52898,c2_53708,c2_54811,c2_55639,c2_55830,c2_55835,c2_58236
15060114,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15060120,3,0,1,3,3,3,0,2,0,3,0,4,0,1,3,3,1,3,2,4,4,0,1,2,3,4,2,1,2,4,3,2,4,0,2
15060121,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15060122,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15060138,2,0,3,2,1,3,0,2,0,2,0,4,0,3,3,3,3,4,2,3,4,2,3,3,1,3,0,0,3,3,4,3,4,0,1
15060160,2,1,4,4,3,3,1,1,0,3,0,4,1,3,1,2,2,4,1,4,4,2,3,4,2,4,1,2,2,2,3,4,2,2,3
15060187,3,0,0,4,2,2,0,1,2,4,2,2,2,4,2,3,2,3,1,4,3,0,3,2,3,4,0,2,1,2,3,4,2,2,3
15060188,3,1,3,2,2,3,0,2,1,2,1,3,1,1,3,3,2,3,2,4,3,2,2,3,2,4,0,2,2,2,3,3,2,2,1
15060190,4,1,2,3,2,4,1,2,1,1,0,4,0,1,4,4,2,3,3,4,4,0,2,4,2,2,0,1,3,2,3,2,2,2,1
15060191,3,1,2,3,3,3,2,1,0,1,0,4,0,3,1,2,2,3,1,4,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2
15060215,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15060313,2,1,2,2,1,3,1,2,0,3,1,3,1,3,1,2,1,2,2,4,2,3,2,3,2,3,1,2,1,4,3,2,3,1,3
15060345,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15060383,2,1,2,2,1,3,1,2,0,3,1,3,1,3,1,2,1,3,2,4,2,3,2,3,2,2,1,2,1,4,3,2,3,1,3
15060420,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15060543,2,0,1,2,2,3,1,0,2,3,0,4,0,2,3,3,2,2,3,4,4,0,3,3,2,1,0,1,0,3,2,3,2,2,4
15060570,1,0,2,2,4,0,1,0,1,3,0,4,0,3,2,2,1,4,2,4,4,0,1,2,2,4,0,1,0,2,2,2,4,0,4
15060797,3,0,0,3,1,3,0,2,0,2,0,4,0,3,2,3,4,3,2,3,3,1,0,4,2,3,0,1,0,3,2,3,4,0,4
15060846,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,3,1,2,3,4,2,2,3
15060907,2,1,2,2,4,1,2,2,2,3,0,4,0,2,3,3,2,3,1,3,4,0,3,3,1,3,0,2,0,2,2,3,2,2,4
15060909,2,1,4,1,2,3,2,3,1,2,1,3,1,3,3,3,1,3,2,4,4,1,3,3,3,4,0,0,1,3,2,2,1,3,3
15060910,2,1,1,2,3,2,1,2,1,2,0,4,0,4,1,2,3,3,0,4,3,3,2,3,1,1,1,2,3,3,3,3,3,1,1
15061007,1,1,0,2,4,2,1,1,0,2,0,4,0,4,2,2,1,3,3,4,4,3,1,4,2,3,0,0,1,0,1,4,2,2,3
15061011,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061122,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061204,4,2,1,4,2,2,2,2,1,2,0,4,0,3,3,4,2,3,1,2,3,1,1,4,4,2,1,2,0,1,0,4,4,0,4
15061213,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,2,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061215,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061216,1,2,1,2,3,3,1,3,0,2,0,4,0,4,1,2,0,3,2,2,3,3,0,4,3,3,1,3,1,3,2,4,4,0,3
15061225,3,1,3,1,3,2,0,3,0,1,1,3,1,3,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061226,1,1,4,3,4,2,1,1,1,2,0,4,0,2,3,2,1,3,1,3,4,1,0,4,0,3,0,1,1,2,2,3,4,0,3
15061237,2,0,1,2,2,3,1,0,2,3,0,4,0,2,3,3,2,2,3,4,4,0,3,3,2,2,0,1,0,3,2,3,2,2,4
15061256,3,2,2,3,3,4,1,2,0,2,0,4,0,2,3,3,2,3,4,2,4,1,2,4,3,3,0,2,1,1,1,3,2,2,3
15061257,1,0,2,1,1,3,1,1,3,4,0,4,0,3,1,3,0,2,1,3,4,1,4,3,2,1,0,1,0,2,1,2,2,2,4
15061258,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061259,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061261,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061262,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061263,4,1,0,2,3,4,3,1,1,0,0,4,0,1,3,3,3,3,2,4,2,4,4,4,1,4,0,2,2,1,1,2,1,3,2
15061264,3,1,2,2,3,3,1,2,1,1,0,4,0,2,2,3,2,2,1,4,3,3,3,4,2,3,1,3,2,1,2,3,1,3,2
15061265,3,1,3,2,4,3,1,1,0,1,0,4,0,2,3,3,2,3,1,3,4,1,2,2,3,2,0,0,2,3,2,3,2,2,2
15061270,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,2,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15061271,3,2,1,3,4,2,1,2,2,2,1,3,1,4,2,3,1,3,1,4,4,1,2,2,3,2,0,2,1,3,2,4,3,1,3
15061273,3,1,3,2,4,3,1,1,0,1,0,4,0,2,3,3,2,3,1,3,4,1,2,2,3,2,0,0,2,3,2,3,2,2,2
15061274,4,1,3,1,3,3,0,1,2,1,1,3,1,0,4,4,0,2,1,4,4,2,3,3,2,4,1,1,2,0,0,4,3,1,2
15061277,2,1,3,2,3,3,2,1,2,2,0,4,0,1,3,3,1,2,1,3,3,0,3,3,2,4,0,1,2,1,2,3,1,3,2
15061279,4,1,2,2,2,3,0,1,1,2,0,4,0,2,4,4,1,3,0,4,4,1,3,4,2,2,0,1,3,3,3,3,3,1,1
15061281,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061283,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061286,3,2,1,3,4,2,1,2,2,2,1,3,1,4,2,3,1,3,1,4,4,1,2,2,3,2,0,2,1,3,2,4,3,1,3
15061288,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061289,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061290,4,0,3,1,3,3,1,3,0,2,1,3,1,1,4,4,1,4,2,4,4,1,2,4,3,2,1,1,1,3,2,2,1,3,3
15061291,3,0,2,2,3,4,0,1,1,2,0,4,0,2,3,3,1,3,1,4,4,1,3,3,2,2,1,1,2,3,2,3,2,2,2
15061293,3,1,2,1,2,3,0,2,1,2,0,4,0,1,3,3,1,1,1,3,4,2,0,2,2,3,1,1,1,1,2,3,4,0,3
15061295,3,2,0,2,2,4,0,1,2,1,1,3,1,2,3,3,0,2,1,3,4,2,1,2,3,2,1,2,0,0,1,4,3,1,4
15061296,3,0,2,3,2,3,0,2,1,2,1,3,1,3,3,3,2,3,2,3,4,2,2,4,3,3,1,2,2,3,1,2,2,2,2
15061297,3,2,2,3,3,4,1,2,0,2,0,4,0,2,3,3,2,3,4,2,4,1,2,4,3,3,0,1,1,1,1,3,2,2,3
15061298,2,2,3,1,2,2,1,3,0,3,0,4,0,2,2,2,0,4,1,4,4,0,1,4,3,3,0,2,0,3,1,3,4,0,4
15061300,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15061301,2,2,3,1,2,2,1,3,0,3,0,4,0,2,2,2,0,4,1,4,4,0,1,4,3,3,0,2,0,3,1,3,4,0,4
15061302,3,1,2,3,3,4,0,2,1,3,0,4,0,2,3,3,1,3,3,3,4,1,1,3,3,3,0,1,3,0,2,3,2,2,1
15061303,2,1,4,1,2,3,2,3,1,2,1,3,1,3,3,3,1,3,2,4,4,1,3,3,3,4,0,0,1,3,2,2,1,3,3
15061305,2,0,2,2,3,4,1,2,1,3,0,4,0,3,2,2,1,3,2,4,4,2,1,3,1,2,0,2,3,3,2,2,3,1,1
15061307,1,0,3,4,3,3,0,1,2,3,1,3,1,2,2,2,3,2,4,4,3,1,2,3,2,4,3,1,4,2,1,4,3,1,0
15061312,3,0,2,2,3,4,0,1,1,2,0,4,0,2,3,3,1,3,1,4,4,1,3,3,2,2,1,1,2,3,2,3,2,2,2
15061313,3,1,2,3,3,3,2,1,0,1,0,4,0,3,1,2,2,3,1,4,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2
15061314,3,1,2,2,4,2,0,1,2,2,1,3,1,3,3,3,2,3,1,3,3,2,3,4,1,3,0,2,3,1,2,4,3,1,1
15061317,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061320,3,1,4,3,3,1,4,2,1,4,1,3,1,3,2,2,2,1,1,3,4,2,1,4,2,3,1,1,0,1,1,3,0,4,4
15061323,3,1,3,1,3,2,0,2,0,1,1,3,1,3,2,3,2,2,1,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061324,3,1,3,1,2,3,3,1,2,3,0,4,0,2,3,3,2,3,3,4,4,1,2,3,2,3,2,4,1,3,1,2,3,1,3
15061327,3,2,1,3,2,3,1,1,0,1,0,4,0,3,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,3,3,1,3
15061329,1,1,1,4,3,4,0,2,1,3,1,3,1,2,2,2,2,4,2,4,4,2,1,2,4,4,0,1,1,2,2,4,3,1,3
15061330,2,1,1,2,1,2,1,2,1,2,1,3,1,1,4,4,3,3,3,4,4,1,3,3,3,3,0,3,0,3,3,3,1,3,4
15061331,4,1,2,1,3,2,0,2,0,2,0,4,0,1,3,3,1,4,2,3,4,2,3,2,2,3,0,0,1,2,2,3,2,2,3
15061335,3,1,2,4,3,2,1,2,0,2,0,4,0,2,3,3,3,3,2,4,4,2,1,2,3,3,0,0,1,3,3,4,3,1,3
15061336,3,2,3,3,2,3,0,2,1,2,0,4,0,3,3,3,2,3,1,4,4,2,2,3,3,3,0,2,3,3,2,3,3,1,1
15061340,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061342,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061344,3,1,2,3,2,4,1,2,0,3,1,3,1,2,2,3,2,2,2,4,3,2,1,2,3,3,2,2,0,2,2,4,3,1,4
15061345,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061346,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061347,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,3,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061349,3,2,2,3,3,3,1,3,0,2,0,4,0,3,2,2,1,3,3,3,4,1,2,3,2,3,0,0,3,2,2,2,4,0,1
15061352,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061353,3,1,3,2,1,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061355,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061360,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061364,3,1,3,2,1,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061365,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061367,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061368,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15061369,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15061370,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061377,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061378,3,1,2,4,3,2,1,2,0,2,0,4,0,2,3,3,3,3,2,4,4,2,1,2,3,3,0,0,1,3,3,4,3,1,3
15061380,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,2,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061382,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061383,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061384,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061385,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061386,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15061388,2,0,4,3,4,3,0,2,0,2,1,3,1,2,2,2,3,3,3,3,3,1,4,3,3,3,0,0,1,3,3,3,3,1,3
15061389,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061390,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,3,4,0,2,1,2,3,4,3,1,3
15061392,3,2,1,4,3,2,1,3,0,3,0,4,0,1,3,3,3,3,4,3,4,1,2,4,3,1,1,1,1,2,2,4,2,2,3
15061394,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061396,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061404,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061406,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061410,2,0,3,2,2,2,1,1,0,4,2,2,2,1,4,4,2,3,0,4,4,2,2,2,3,3,1,1,2,4,3,2,3,1,2
15061411,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061414,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061415,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,2,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15061417,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061418,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061419,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061420,3,1,4,3,3,1,4,2,1,4,1,3,1,3,2,2,2,1,1,3,4,2,1,4,2,3,1,1,0,1,1,3,0,4,4
15061421,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,2,4,3,0,2,4,1,3,0,1,1,2,2,2,3,1,3
15061422,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,2,3,3,3,0,2,1,3,1,4,3,1,3
15061423,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,2,2,3,3,3,0,2,1,3,1,4,3,1,3
15061424,2,1,1,2,1,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061425,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061430,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061434,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15061435,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061436,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,2,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061437,3,1,2,4,1,3,1,2,0,3,1,3,1,3,2,3,2,1,3,4,4,3,2,3,3,2,0,0,2,2,1,3,3,1,2
15061438,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061439,3,1,2,4,1,3,1,2,0,3,1,3,1,3,2,3,2,1,3,4,4,3,2,3,3,2,0,0,2,2,1,3,3,1,2
15061441,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15061442,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061443,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061444,4,1,2,2,3,4,0,2,1,2,0,4,0,0,4,4,2,2,1,4,3,1,3,3,4,3,0,2,2,1,0,3,2,2,2
15061445,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15061447,2,1,2,3,2,3,0,3,0,3,0,4,0,2,2,2,1,2,1,3,3,3,1,3,3,3,0,1,1,2,1,4,3,1,2
15061453,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15061458,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061459,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061461,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061462,3,1,2,4,1,3,1,2,0,3,1,3,1,3,2,3,2,1,3,4,4,3,2,3,3,2,0,0,2,2,1,3,3,1,2
15061463,3,1,2,3,2,3,0,3,0,2,0,4,0,2,2,2,1,2,1,4,3,2,2,3,3,3,0,1,1,2,1,4,3,1,3
15061469,3,1,2,3,3,4,1,2,0,3,1,3,1,2,2,3,2,2,2,4,3,2,1,2,3,3,2,2,0,2,2,4,3,1,4
15061470,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061471,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061475,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061477,4,1,2,2,3,4,0,2,1,2,0,4,0,0,4,4,2,2,1,4,3,1,3,3,4,3,0,2,2,1,0,3,2,2,2
15061478,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061479,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,1,3,3,3,0,1,1,2,1,4,3,1,3
15061480,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15061481,3,1,2,3,3,3,2,1,0,1,0,4,0,3,1,2,2,3,1,4,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2
15061482,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061484,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,2,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15061485,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061487,3,1,1,2,2,4,0,2,1,3,1,3,1,3,2,2,1,1,2,3,3,2,1,4,4,3,0,1,3,1,0,3,3,1,1
15061488,3,2,2,3,3,3,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061489,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061490,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061492,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061493,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,2,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061495,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,3,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061498,3,2,2,3,3,3,0,1,1,3,1,3,1,2,3,3,2,3,1,3,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061500,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061501,3,2,0,3,4,1,0,2,0,2,0,4,0,1,3,2,2,3,3,3,3,3,0,2,3,4,0,1,1,2,1,2,3,1,3
15061503,3,1,3,3,2,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,2,3,3,3,0,1,1,2,1,4,3,1,3
15061504,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
